Date,600000.SS,600005.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600021.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600060.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600271.SS,600276.SS,600309.SS,600315.SS,600317.SS,600332.SS,600340.SS,600350.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600398.SS,600406.SS,600415.SS,600485.SS,600489.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600660.SS,600663.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600717.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600820.SS,600827.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600958.SS,600959.SS,600998.SS,600999.SS,601006.SS,601009.SS,601016.SS,601018.SS,601021.SS,601088.SS,601098.SS,601099.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601169.SS,601179.SS,601186.SS,601198.SS,601211.SS,601216.SS,601225.SS,601231.SS,601238.SS,601258.SS,601718.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601872.SS,601888.SS,601898.SS,601899.SS,601901.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601969.SS,601985.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603288.SS,603885.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000027.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000400.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000539.SZ,000540.SZ,000559.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000712.SZ,000725.SZ,000728.SZ,000729.SZ,000738.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000858.SZ,000876.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000963.SZ,000983.SZ,000999.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002195.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002410.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002594.SZ,002673.SZ,002736.SZ,002739.SZ,300002.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300059.SZ,300070.SZ,300104.SZ,300124.SZ,300133.SZ,300144.SZ,300146.SZ,300251.SZ,300315.SZ
2015-08-17,109.04,27.59,38.63,82.28,25.16,36.74,30.8,149.45,9.24,13.25,41.23,14.02,13.36,13.06,19.71,99.69,364.48,71.0,169.96,170.43,12.44,113.77,574.41,57.46,266.31,535.0,406.05,134.93,148.7,345.93,15.87,1192.36,173.72,17.31,323.58,94.53,81.46,203.93,31.97,279.38,41.97,16.71,293.67,343.07,516.12,871.54,548.73,199.97,48.34,48.24,436.85,13.58,209.77,26.05,38.75,35.41,103.13,131.25,106.51,484.27,439.68,107.04,119.01,819.92,1288.18,282.71,237.96,218.71,938.67,27.76,234.79,70.46,809.77,50.21,18.02,91.9,39.81,99.16,84.0,597.36,198.29,214.9,22.16,341.99,348.94,19.04,264.57,296.58,15.83,613.48,198.92,1352.7,208.4,351.97,150.01,341.92,269.74,101.34,617.47,10.34,50.18,14.87,1171.89,187.01,588.78,14.35,24.34,28.14,24.04,30.19,14.26,27.95,33.93,8.16,123.99,25.25,24.92,16.04,12.72,12.57,9.26,10.44,13.02,53.83,17.09,9.59,18.78,25.35,26.43,77.0,7.44,33.04,21.58,27.43,26.12,15.84,15.79,25.46,16.42,24.47,5.11,13.04,8.73,11.54,68.52,11.34,7.79,9.55,11.63,16.78,53.32,7.94,13.77,18.42,11.73,5.88,26.52,16.99,11.08,9.23,98.33,126.9,65.32,16.84,1589.12,1622.32,10.68,121.45,494.92,458.75,535.33,404.97,316.39,373.36,15.08,53.36,408.06,13.63,86.2,105.62,172.62,297.03,40.03,203.7,493.18,152.54,501.33,1104.77,109.99,532.72,541.14,706.09,105.95,245.51,499.87,102.63,22.97,8.44,2374.58,232.88,7.0,21.75,19.25,34.4,83.9,69.53,124.15,38.12,95.72,12.92,60.63,116.31,20.75,54.97,36.6,259.65,106.14,25.73,18.99,39.5,277.27,9.68,42.83,44.97,258.34,47.42,61.24,611.02,321.93,1637.38,506.55,409.19,382.12,87.6,18.01,91.97,712.79,177.79,94.01,345.59,663.75,355.82,505.99,37.85,291.59,231.37,44.35,125.5,91.92,26.72,25.11,32.39,128.81,273.41,237.96,116.27,48.46,215.71,15.61,64.25,50.09,22.67,187.79,223.67,88.47,234.8,390.81,889.04,39.58,14.3,581.12,376.97,845.05,336.86,460.15,199.47,454.44,350.53,14.26
2015-08-18,106.34,25.16,35.31,74.64,22.79,34.27,29.41,145.76,8.45,12.3,37.3,12.67,12.12,12.75,17.79,92.97,331.57,68.94,153.24,157.46,11.22,102.72,539.84,51.61,246.78,479.01,364.63,127.4,146.38,312.22,14.32,1069.4,156.99,17.31,292.1,89.96,73.74,187.69,29.91,263.17,37.95,15.42,265.52,309.4,466.96,852.08,506.3,185.91,43.88,49.52,397.89,12.43,191.43,23.87,35.87,35.41,93.1,123.24,103.01,437.18,396.67,96.37,107.64,741.53,1259.14,267.85,215.16,198.04,845.82,25.45,212.22,67.91,750.54,47.8,18.02,82.8,36.65,89.47,76.02,572.65,179.02,193.79,20.09,325.15,314.86,19.04,240.31,268.32,15.83,567.79,179.2,1229.52,188.89,315.33,136.21,320.76,10.31,91.84,640.82,10.34,45.5,14.87,1086.45,168.43,527.94,14.35,22.24,25.33,21.8,27.89,13.45,26.32,33.43,8.16,113.51,23.27,22.52,14.64,11.45,11.36,8.37,9.79,11.85,52.54,16.47,8.66,17.01,23.01,24.56,84.66,6.71,29.8,19.94,24.68,23.52,14.31,14.48,23.74,14.85,22.22,4.88,13.36,8.73,10.42,61.81,10.31,7.1,9.55,11.63,15.17,54.88,7.71,12.54,16.59,10.56,5.81,23.91,15.45,10.01,9.39,95.37,116.82,60.35,15.21,1555.25,1568.81,87.22,110.78,451.38,414.22,483.08,364.25,286.2,337.78,13.65,48.09,372.17,12.79,81.83,97.13,155.61,274.51,37.37,183.5,467.59,138.86,451.05,1051.66,101.07,485.3,489.4,659.15,96.0,218.88,455.88,95.56,22.12,8.44,2257.67,214.17,7.0,21.75,17.64,32.22,76.17,62.56,112.9,38.12,88.45,12.92,55.09,107.26,20.75,49.81,33.43,237.53,95.51,25.73,18.99,35.76,265.08,9.17,42.83,43.57,233.29,43.78,55.49,578.76,291.1,1599.31,510.52,369.03,348.8,78.85,17.05,83.4,642.14,160.15,85.28,311.59,622.79,325.9,531.08,37.85,276.66,221.08,44.35,113.1,82.93,26.72,25.11,32.39,117.35,246.28,216.52,104.87,44.2,208.96,14.71,57.83,47.69,20.65,175.36,224.68,79.83,219.35,367.19,852.84,39.58,14.3,538.42,380.2,797.35,354.45,414.56,181.25,412.2,315.82,14.26
2015-08-19,107.12,27.01,35.72,74.88,23.58,34.66,30.02,149.01,8.54,12.91,38.18,12.84,12.16,12.68,17.9,94.14,339.23,70.22,152.55,161.89,12.34,101.69,548.48,52.05,251.5,490.73,366.58,128.14,146.22,313.14,14.76,1096.48,159.29,17.31,295.86,91.59,75.2,187.87,30.13,265.25,38.81,15.9,267.73,310.82,468.63,875.18,527.83,189.94,44.81,51.8,398.32,12.53,204.09,24.69,38.17,103.2,96.43,124.51,103.58,439.96,416.44,96.93,109.62,767.8,1262.29,269.96,219.96,197.52,929.42,27.57,210.86,68.84,773.36,48.25,18.02,82.47,37.63,91.45,75.88,598.4,184.47,194.41,20.06,328.84,323.26,215.14,242.89,273.33,15.83,572.69,180.61,1251.52,205.25,329.35,139.64,322.24,10.31,93.89,673.73,10.34,46.29,14.87,1104.63,169.08,551.15,14.35,22.44,25.42,22.0,28.41,13.68,26.41,34.43,8.16,113.14,23.32,22.83,14.89,11.68,11.55,8.59,10.75,11.96,52.7,16.5,8.79,17.17,23.52,25.07,91.17,6.96,29.7,20.46,25.43,24.41,14.6,14.52,24.32,15.17,21.96,4.88,13.02,8.73,10.65,61.82,10.24,7.31,9.55,11.63,15.28,56.16,7.66,12.59,16.7,10.68,5.74,24.15,15.69,10.26,9.15,97.81,119.56,60.41,15.26,1550.24,1596.56,95.93,112.55,455.01,431.7,502.9,364.25,292.38,341.7,13.93,48.69,381.74,12.89,82.68,99.82,154.06,280.32,41.06,184.32,479.43,140.54,456.62,1074.4,101.96,517.67,535.86,674.87,97.81,226.4,486.73,96.14,24.07,8.44,2260.43,217.41,7.0,21.75,18.28,32.74,78.64,62.39,115.25,326.61,89.55,12.92,56.63,108.37,20.75,52.97,34.72,243.3,97.75,25.73,18.99,36.99,266.74,10.16,42.83,45.13,239.03,44.73,56.96,586.2,308.16,1628.47,559.92,375.77,345.39,77.78,17.3,85.14,664.77,164.19,88.1,321.49,651.43,328.17,535.12,37.85,280.25,225.18,44.35,106.9,83.59,26.72,25.11,32.39,121.07,256.93,226.12,105.14,45.22,215.31,14.89,58.53,48.19,20.86,183.48,234.05,80.71,232.0,378.25,881.05,39.58,14.3,560.19,371.59,821.99,379.86,429.86,179.57,425.4,317.98,14.26
2015-08-20,105.2,25.58,33.49,71.26,22.65,34.17,29.51,146.5,8.26,12.47,34.7,12.94,11.51,12.36,16.76,90.66,326.6,68.98,139.06,155.72,12.85,96.23,530.18,49.04,245.31,469.55,380.85,125.46,136.7,301.72,13.74,1036.19,145.33,17.31,288.34,86.92,69.81,179.21,29.33,255.96,37.95,15.42,255.08,297.7,460.74,842.62,505.67,185.6,44.45,46.79,389.76,12.39,196.23,24.41,36.17,92.95,95.2,118.93,104.03,411.2,423.03,96.9,112.49,784.88,1225.43,264.75,226.56,190.98,870.09,26.31,211.2,65.87,759.39,47.24,18.02,78.35,39.88,82.54,69.56,593.18,170.86,185.66,18.89,329.36,307.28,207.5,228.78,275.56,15.83,547.24,164.43,1211.93,198.8,300.18,129.51,306.65,10.31,88.78,627.51,10.34,43.68,14.87,1074.33,153.11,511.43,14.35,21.45,23.52,21.83,27.05,13.32,25.57,33.56,8.16,105.04,22.59,22.23,14.1,10.65,10.82,8.25,10.36,11.23,51.47,16.21,8.26,16.65,22.1,24.08,82.12,6.67,14.55,20.13,24.23,21.99,13.58,13.9,23.09,14.65,21.56,4.84,12.55,8.73,9.81,60.64,9.37,7.32,8.93,11.63,16.2,51.0,7.59,13.7,17.05,10.17,5.72,22.01,15.09,9.64,8.78,92.85,116.0,56.81,14.92,1527.66,1574.76,105.44,104.25,430.44,418.17,484.58,360.74,288.03,321.79,13.4,47.58,367.87,12.88,79.53,97.82,144.47,271.03,45.09,184.32,477.59,135.38,410.77,1053.53,97.1,491.22,494.69,664.59,93.94,215.44,463.82,91.6,23.13,8.44,2179.42,206.3,7.0,21.75,18.0,31.07,75.52,56.25,109.77,294.1,85.92,12.92,53.79,106.59,20.75,48.02,33.21,235.45,88.18,25.73,18.99,35.46,262.97,10.0,42.83,47.31,226.47,44.28,54.83,551.23,301.92,1494.01,505.14,370.02,319.42,70.64,16.6,85.81,640.87,162.1,85.54,330.35,631.27,321.04,519.76,37.85,273.89,220.48,44.35,104.68,79.81,26.72,25.11,32.39,116.51,245.06,221.88,102.8,43.32,210.29,14.14,54.45,45.69,20.0,181.81,222.52,78.21,225.46,364.73,828.35,39.58,14.3,549.42,349.35,801.2,356.46,412.26,176.96,411.0,300.56,14.26
2015-08-21,102.44,24.04,31.46,67.24,21.96,33.02,28.97,142.81,7.91,12.06,34.95,12.36,11.24,12.16,15.29,84.38,310.14,67.93,135.45,149.23,12.3,90.53,510.62,45.7,230.66,452.9,343.33,120.33,125.9,294.36,12.48,1002.58,141.26,17.31,274.71,80.4,67.33,170.09,27.53,252.01,35.58,14.73,248.96,300.89,417.23,803.33,483.3,175.21,42.29,42.81,361.51,11.71,197.54,23.38,35.07,83.74,87.92,109.87,99.13,384.53,387.3,91.52,110.51,777.44,1176.24,254.97,230.56,179.99,797.92,24.61,196.27,64.37,705.86,45.47,18.02,73.61,36.65,75.89,64.78,564.99,163.92,177.21,17.66,305.69,286.69,199.55,212.61,249.52,15.83,509.82,151.0,1165.73,185.13,275.07,119.87,284.75,10.31,86.0,587.83,10.34,41.97,14.87,1035.54,153.55,474.84,14.35,20.05,21.8,20.6,24.89,12.86,24.47,32.9,8.16,104.01,22.45,20.43,13.35,10.36,9.9,7.78,9.35,10.58,50.05,15.81,7.88,15.83,20.94,23.16,74.18,6.09,14.55,19.9,22.98,20.17,13.07,13.09,21.12,14.11,20.45,4.72,12.23,8.73,9.48,56.37,9.18,7.19,8.17,11.63,14.7,46.04,7.46,12.48,15.5,9.99,5.69,22.17,14.23,9.07,8.42,86.09,111.6,53.26,13.97,1458.66,1538.09,101.38,100.42,410.32,404.32,448.55,339.44,269.63,304.16,12.65,44.19,350.16,12.07,74.7,89.6,136.56,261.51,41.31,178.14,453.1,125.67,369.47,1026.32,93.13,467.97,451.31,632.56,88.72,201.03,447.02,84.99,21.11,8.44,2079.99,189.71,7.0,21.75,17.04,28.47,69.6,57.98,98.81,269.47,79.15,12.92,50.57,100.55,20.75,43.57,31.92,219.89,84.63,25.73,18.99,33.38,257.54,8.93,42.83,43.41,222.18,41.78,50.93,510.17,278.63,1387.09,455.74,336.88,292.42,64.54,16.63,79.07,602.12,152.4,81.56,302.81,597.67,304.84,512.17,37.85,261.73,210.74,44.35,94.73,77.95,26.72,25.11,32.39,109.19,229.8,205.32,94.82,39.3,199.83,13.04,49.85,44.13,18.51,172.3,200.89,74.15,211.08,331.69,790.55,39.58,14.3,500.07,322.52,737.42,322.01,379.21,159.87,403.44,278.46,14.26
2015-08-24,94.35,21.95,28.83,61.49,19.92,30.5,26.73,134.11,7.45,11.23,31.64,11.17,10.23,11.35,13.8,77.01,282.58,61.87,122.18,135.63,11.09,81.78,465.63,41.08,208.69,405.24,308.15,111.14,113.5,265.8,11.24,898.6,127.79,17.31,248.4,73.11,61.07,157.23,25.43,228.29,32.18,13.35,225.35,271.48,378.0,729.47,443.38,159.08,38.55,38.69,326.26,10.75,178.91,21.47,31.77,75.46,79.56,100.5,90.16,347.42,349.49,91.64,103.89,698.61,1082.31,231.01,222.96,163.16,719.07,22.55,177.6,58.79,638.76,41.4,18.02,66.33,33.76,68.54,58.78,520.44,148.09,159.85,16.04,277.8,258.87,179.78,193.51,225.85,15.83,465.04,136.05,1060.15,166.85,246.13,109.07,258.77,241.48,78.11,529.56,10.34,38.11,14.87,937.37,138.33,425.29,14.35,18.06,19.62,18.56,22.58,11.93,22.05,29.62,8.16,93.81,20.75,18.47,12.03,9.33,8.96,7.04,8.44,9.66,45.81,14.46,7.12,14.33,18.86,20.84,66.8,5.5,26.8,17.97,20.68,18.17,11.81,11.83,19.21,12.85,18.6,4.34,11.74,8.73,8.57,50.87,8.37,6.56,7.36,11.63,13.3,41.6,6.87,11.39,13.97,8.99,5.3,19.99,12.99,8.2,7.61,77.61,101.31,47.93,12.63,1314.4,1466.74,91.28,91.82,375.2,365.07,405.01,305.26,244.22,275.43,11.45,39.79,320.49,10.86,67.7,81.31,123.16,239.23,37.24,160.41,411.0,137.78,332.38,926.43,85.89,422.83,408.6,586.23,80.52,179.11,403.19,76.94,19.29,8.44,1905.08,171.0,42.87,21.75,15.33,25.86,62.95,52.16,87.55,242.62,72.06,12.92,45.64,93.05,20.75,39.57,29.18,196.73,76.16,25.73,18.99,30.24,236.47,7.97,42.83,39.87,200.77,38.54,46.21,461.44,252.06,1251.82,411.35,304.03,264.06,58.1,15.18,71.5,542.56,137.28,74.08,272.86,538.63,274.93,476.0,37.85,236.94,191.58,44.35,85.43,70.33,26.72,25.11,32.39,98.57,207.0,185.0,85.58,35.44,179.99,11.77,44.87,39.79,16.68,155.15,181.42,66.93,190.24,298.73,711.75,39.58,14.3,450.24,290.45,663.86,291.0,341.57,144.09,364.8,250.95,14.26
2015-08-25,91.47,20.1,26.47,62.6,18.11,28.26,25.52,127.47,7.98,10.48,28.66,10.11,9.3,10.52,12.47,70.37,258.09,60.83,110.24,123.45,9.99,73.91,455.97,36.9,188.92,362.11,276.5,103.83,102.3,240.2,10.12,805.1,115.65,17.31,224.44,66.59,55.39,145.64,23.53,209.71,29.14,12.08,204.05,244.89,342.67,735.84,408.06,153.89,35.09,34.98,346.52,9.88,162.16,19.73,28.79,67.99,72.32,100.18,84.3,314.02,315.5,90.46,94.0,627.66,1121.43,212.56,201.66,147.99,648.18,20.72,160.8,54.65,578.54,39.5,18.02,59.8,31.15,61.91,57.02,491.9,133.85,155.32,14.6,252.54,233.78,161.95,176.3,204.55,15.83,427.32,122.62,965.56,150.42,220.12,99.37,235.38,215.97,70.96,481.84,10.34,34.66,14.87,885.87,124.63,380.76,14.35,16.27,17.66,16.72,20.51,11.33,20.0,26.66,8.16,92.61,19.22,17.11,10.85,8.4,8.12,6.37,7.62,8.82,43.35,14.29,6.43,12.98,16.99,18.76,60.18,4.97,24.18,16.23,18.63,16.37,10.68,10.69,17.49,11.64,16.94,3.98,10.79,8.73,7.74,47.26,7.64,6.0,6.64,11.63,12.16,40.08,6.52,10.41,12.59,8.09,4.96,18.04,11.89,7.41,6.88,70.01,99.0,43.14,11.42,1202.75,1447.92,82.21,84.06,343.54,329.77,365.97,294.03,221.33,249.64,10.38,35.83,293.7,9.77,63.9,73.86,111.09,219.27,33.59,144.54,381.37,133.58,298.93,881.95,79.36,382.24,370.07,560.45,73.14,159.38,363.79,70.1,17.63,8.44,1929.02,154.13,39.4,21.75,13.82,23.5,59.33,46.92,77.47,218.51,65.67,12.92,41.17,86.3,20.75,35.96,26.77,175.91,68.51,25.73,18.99,27.43,217.62,7.1,42.83,36.7,200.2,35.64,41.97,417.9,228.22,1130.32,371.31,274.4,238.6,52.33,13.87,64.68,488.9,123.68,67.36,245.93,503.27,247.93,447.79,37.85,214.72,186.17,44.35,77.13,63.5,26.72,25.11,32.39,88.97,186.42,166.68,77.24,31.96,162.13,10.63,40.39,35.89,15.08,139.72,163.83,60.43,171.48,269.06,640.84,39.58,14.3,405.36,274.89,597.64,263.08,307.76,129.9,330.12,226.21,14.26
2015-08-26,95.25,18.82,26.54,64.83,16.57,28.19,26.73,131.9,8.08,10.07,26.08,9.31,9.28,10.65,11.4,68.87,261.53,66.18,99.49,126.61,9.36,72.93,482.66,35.73,193.64,342.06,247.97,109.03,92.22,223.44,9.17,720.89,104.71,17.31,206.11,65.18,54.01,146.1,21.85,216.63,28.89,11.14,185.92,221.15,310.89,786.78,419.55,155.81,34.95,33.79,346.95,9.3,152.41,18.72,28.91,61.28,72.46,103.45,88.95,301.96,287.05,93.93,87.28,564.15,1162.45,219.37,182.46,136.74,584.36,20.46,148.41,56.84,524.22,40.2,18.02,54.92,30.01,62.62,60.0,508.26,132.63,160.32,13.34,257.8,238.64,145.96,174.06,197.87,15.83,442.04,110.53,950.16,135.6,196.82,100.75,233.71,193.19,68.04,511.73,10.34,33.08,14.87,936.16,112.31,375.33,14.35,15.74,16.77,15.63,20.46,11.63,21.16,26.12,8.16,95.61,19.33,17.48,11.57,7.76,7.36,6.4,6.88,8.79,45.71,15.4,5.98,11.77,15.61,18.95,54.19,4.49,22.48,16.94,19.28,14.98,9.81,10.46,16.45,10.73,16.94,4.12,10.81,8.73,7.13,48.94,6.99,5.99,6.37,11.63,12.49,43.04,6.78,9.57,12.75,8.04,5.15,16.28,11.67,7.34,7.06,63.21,104.33,44.2,11.38,1259.2,1472.69,74.02,77.38,337.93,333.4,330.84,301.98,218.38,240.18,10.18,34.84,290.35,9.0,67.58,69.56,108.41,224.6,30.29,150.93,391.83,145.22,281.98,921.24,73.53,345.77,354.44,565.28,75.17,150.92,349.89,72.46,16.21,8.44,2024.76,141.89,36.27,21.75,13.49,21.61,60.24,42.21,71.02,196.8,63.37,12.92,37.58,87.19,20.75,35.45,25.26,173.31,61.63,25.73,18.99,25.99,223.16,6.32,42.83,34.1,205.02,35.39,43.29,421.62,208.21,1139.23,340.01,247.73,241.85,47.13,14.34,64.68,481.5,111.45,66.77,221.66,519.27,223.63,459.48,37.85,222.47,189.03,44.35,78.01,64.1,26.72,25.11,32.39,91.31,191.02,150.2,69.74,32.72,168.81,9.74,44.42,32.37,14.5,137.8,147.97,57.61,173.71,287.07,576.95,39.58,14.3,364.96,282.85,538.06,248.58,324.74,122.51,330.0,225.73,155.11
2015-08-27,101.0,19.56,27.97,69.91,17.36,29.33,28.53,139.12,8.0,10.34,27.22,9.89,9.89,10.95,11.87,72.96,276.84,72.16,107.49,136.1,9.96,77.82,512.14,38.12,205.93,363.24,271.03,117.59,97.26,235.78,9.79,763.98,114.53,17.31,213.63,69.42,56.63,154.85,22.55,232.54,29.93,11.51,196.35,230.01,333.76,802.06,443.38,163.34,36.03,35.8,353.37,9.77,159.4,19.46,31.11,62.2,79.41,109.45,95.63,325.85,291.91,96.28,89.95,582.99,1236.68,231.63,186.16,142.5,633.16,21.72,157.92,60.05,526.38,43.72,18.02,60.31,31.35,68.36,62.44,525.66,143.5,167.83,14.21,275.17,251.65,152.48,180.6,212.77,15.83,480.07,118.71,989.76,140.67,217.86,109.62,249.67,177.83,72.42,533.08,10.34,34.84,14.87,1007.06,123.42,406.06,14.35,16.9,17.72,16.45,21.74,12.36,23.25,26.19,8.16,101.18,19.91,18.77,12.22,8.53,7.7,6.81,7.05,9.21,49.08,16.74,6.32,12.86,17.05,20.24,57.3,4.73,23.54,17.99,20.03,16.46,10.62,11.46,17.9,11.64,17.58,4.43,11.01,8.73,7.81,53.28,7.33,6.17,6.83,11.63,13.49,44.4,7.1,10.02,13.25,8.7,5.4,17.86,12.25,7.94,7.74,66.45,110.09,48.62,12.17,1370.85,1465.75,76.01,80.23,359.04,350.88,330.24,323.75,238.74,253.24,10.68,37.57,302.31,9.47,70.85,73.01,114.97,234.12,6.93,165.77,417.97,148.82,271.17,961.69,75.74,350.33,387.46,595.1,81.6,162.19,372.19,78.84,17.02,8.44,2063.42,153.42,33.47,21.75,14.09,22.71,63.77,46.47,78.16,204.61,68.11,12.92,41.22,90.38,20.75,37.32,26.5,186.74,64.76,25.73,18.99,28.41,234.81,6.5,42.83,35.04,215.9,36.79,45.84,443.39,223.52,1176.49,372.85,260.36,263.89,46.68,15.56,65.92,525.66,113.64,71.39,226.91,568.71,231.62,471.17,37.85,237.76,196.99,44.35,85.67,67.58,26.72,25.11,32.39,100.19,202.82,155.08,71.84,34.32,185.54,10.47,48.86,34.33,15.32,145.8,160.08,60.73,181.25,315.62,569.39,39.58,14.3,401.37,302.15,560.25,269.76,347.69,134.56,350.52,247.95,141.14
2015-08-28,102.56,20.87,29.92,72.3,18.43,30.53,28.61,138.24,8.54,10.75,29.74,10.59,10.42,11.41,12.78,74.91,295.98,70.88,117.96,142.11,10.79,83.27,518.75,41.3,215.37,383.67,298.97,120.04,103.9,255.67,10.57,844.04,125.34,17.31,228.2,73.66,61.07,161.6,23.81,238.07,31.63,12.2,210.8,252.34,364.68,817.15,462.19,168.13,38.69,38.22,366.93,10.34,167.4,20.99,32.05,68.35,83.5,114.19,99.7,348.81,318.97,99.28,94.99,622.84,1211.81,238.07,196.06,153.66,667.83,23.29,169.12,62.06,575.39,44.9,18.02,65.36,32.88,74.96,65.77,537.84,155.59,172.52,15.47,284.38,267.4,167.56,189.03,230.45,15.83,492.95,128.78,1057.95,154.49,240.92,118.6,259.32,197.04,77.97,565.98,10.34,37.48,14.87,1019.18,135.65,445.99,14.35,17.91,19.19,17.79,22.74,12.66,24.12,27.32,8.16,103.66,20.74,19.29,12.58,9.38,8.34,7.2,7.73,9.78,49.56,17.02,6.93,14.06,18.13,21.14,62.48,5.05,25.1,19.06,21.23,18.09,11.63,12.56,18.9,12.73,18.6,4.48,11.37,8.73,8.49,55.41,7.85,6.51,7.12,11.63,14.14,47.44,7.1,10.65,14.24,9.47,5.4,19.61,12.95,8.31,7.92,67.93,113.51,51.29,13.32,1374.61,1505.39,83.54,86.83,382.29,369.03,361.77,344.82,254.05,268.9,11.3,40.6,320.97,9.96,72.88,77.62,122.52,242.71,6.93,171.54,430.26,163.22,298.48,995.52,79.8,7.34,417.63,612.42,84.0,174.72,396.01,81.77,18.15,8.44,2121.42,163.97,35.34,21.75,14.87,23.55,65.66,51.14,83.15,224.94,70.64,12.92,44.61,93.87,20.75,40.68,28.22,206.59,71.28,25.73,18.99,30.45,240.9,7.04,42.83,36.65,226.3,38.44,47.94,469.56,244.51,1290.7,389.92,280.72,280.46,51.34,15.89,70.42,577.0,124.9,75.46,249.28,596.39,250.63,485.18,263.47,247.44,204.02,44.35,89.41,71.47,26.72,25.11,32.39,105.71,217.79,168.12,78.8,36.7,195.2,10.95,51.06,35.57,15.94,160.3,172.05,66.61,195.7,327.95,626.14,39.58,14.3,429.31,322.09,616.16,286.62,365.9,147.82,370.92,263.09,150.77
