Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600025.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600061.SS,600079.SS,600085.SS,600104.SS,600109.SS,600111.SS,600115.SS,600132.SS,600143.SS,600150.SS,600161.SS,600176.SS,600183.SS,600196.SS,600276.SS,600309.SS,600332.SS,600346.SS,600352.SS,600362.SS,600383.SS,600406.SS,600426.SS,600436.SS,600438.SS,600489.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600606.SS,600655.SS,600660.SS,600690.SS,600741.SS,600745.SS,600760.SS,600763.SS,600795.SS,600809.SS,600837.SS,600845.SS,600848.SS,600872.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601066.SS,601088.SS,601100.SS,601108.SS,601111.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601211.SS,601216.SS,601225.SS,601229.SS,601231.SS,601236.SS,601238.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601933.SS,601939.SS,601966.SS,601985.SS,601988.SS,601989.SS,601990.SS,601995.SS,601998.SS,603019.SS,603087.SS,603160.SS,603195.SS,603233.SS,603259.SS,603260.SS,603288.SS,603338.SS,603369.SS,603392.SS,603486.SS,603501.SS,603517.SS,603658.SS,603659.SS,603799.SS,603806.SS,603833.SS,603882.SS,603899.SS,603939.SS,603986.SS,603993.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688111.SS,688126.SS,688169.SS,688363.SS,688396.SS,688561.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000651.SZ,000661.SZ,000703.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000800.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002049.SZ,002050.SZ,002064.SZ,002120.SZ,002129.SZ,002142.SZ,002157.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002414.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002568.SZ,002594.SZ,002600.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002709.SZ,002714.SZ,002736.SZ,002791.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002938.SZ,003816.SZ,300003.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300144.SZ,300274.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300498.SZ,300529.SZ,300558.SZ,300595.SZ,300601.SZ,300628.SZ,300676.SZ,300677.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300866.SZ,300888.SZ,300896.SZ,300999.SZ
2021-06-25,117.02,131.96,12.11,21.41,25.84,123.35,6.54,15.32,6.22,13.44,10.23,122.49,1206.15,239.84,248.41,7.81,74.68,453.96,318.72,191.95,106.3,387.28,7.19,741.9,344.9,57.95,407.43,217.25,195.01,694.86,4048.38,2993.29,43.88,243.39,225.34,33.74,149.04,723.91,334.27,2485.41,371.42,99.03,12321.94,398.54,1920.78,178.61,158.12,1480.18,137.74,553.01,1937.0,2258.98,764.98,1035.2,219.85,422.73,1003.56,728.0,1393.47,268.6,328.8,50.52,529.83,412.86,2568.08,167.63,46.44,6.89,11.08,9.36,31.69,11.37,15.85,34.16,11.95,52.66,1183.14,115.35,33.11,32.09,258.37,11.27,9.15,12.94,61.53,5.34,81.67,17.28,9.29,19.33,71.99,13.86,22.55,36.54,14.01,20.81,7.59,20.8,230.03,8.52,17.33,5.48,5.3,14.53,8.33,38.27,50.52,13.26,11.36,601.89,9.47,16.77,9.72,4.25,29.51,44.53,10.37,47.52,5.66,5.72,7.0,13.26,62.99,7.84,112.23,163.71,128.77,198.47,100.2,370.09,92.53,765.85,397.13,139.1,357.25,316.1,296.9,106.07,102.38,177.45,193.84,222.79,215.92,147.74,173.12,207.0,943.82,17.48,235.0,63.56,5.86,162.12,205.86,386.71,28.84,1281.0,269.18,88.32,95.91,26.98,59.31,3677.73,3031.63,475.06,149.87,315.98,21.55,547.54,6.94,306.86,299.05,1792.96,5025.57,645.62,166.47,5832.69,3462.16,109.94,68.89,30.75,235.41,88.63,39.31,398.42,26.26,4302.85,241.63,507.23,145.32,512.55,194.74,13.98,804.63,1368.15,449.78,5.59,114.81,470.89,77.63,598.98,283.52,143.59,80.79,149.22,67.72,175.69,596.2,91.59,828.01,912.09,947.5,166.41,1774.21,777.76,487.7,216.76,1237.36,788.51,203.5,1211.08,58.51,1134.93,510.3,1544.83,240.21,282.13,505.51,245.99,39.3,287.08,61.66,163.74,71.87,716.31,1031.7,12.47,279.77,732.56,772.56,212.01,188.77,36.65,2.79,133.43,1814.11,2414.41,965.0,1780.03,724.91,1456.74,862.21,252.58,719.6,409.79,2352.84,168.8,112.65,167.27,1109.83,30.55,167.65,105.14,1306.66,220.78,1055.0,119.44,325.75,476.59,215.04,473.68,1606.53,170.86,122.19,1358.04,88.57
2021-06-28,116.42,128.2,12.04,21.83,25.76,123.17,6.55,15.3,6.59,13.38,10.17,120.96,1193.9,233.23,243.04,7.88,73.62,458.99,348.09,191.03,105.02,380.1,7.11,767.17,345.66,57.05,407.43,218.98,196.92,761.08,4080.15,2962.43,47.17,242.42,227.67,33.04,147.46,715.28,322.14,2510.51,392.67,97.64,12383.9,398.15,1924.26,178.52,158.27,1462.93,139.59,550.77,1938.4,2269.42,762.88,1054.83,218.33,422.8,986.3,736.8,1391.65,265.08,340.26,49.9,533.92,421.57,2561.41,170.52,47.02,6.35,10.78,9.13,31.53,11.53,15.3,33.79,11.92,51.64,1176.82,113.15,32.15,31.42,268.28,11.12,9.09,12.91,60.22,5.24,80.08,17.23,9.23,19.27,71.76,13.27,22.32,37.04,13.82,21.35,7.57,20.52,236.43,8.51,17.05,5.38,5.28,14.16,8.27,39.3,52.25,13.23,11.23,624.15,8.82,16.5,9.56,4.22,30.09,44.37,10.26,46.6,5.66,5.71,6.97,12.88,61.53,7.81,112.85,162.19,133.06,200.8,100.42,372.23,97.19,765.74,426.97,140.3,369.85,313.82,296.3,107.65,102.69,185.69,197.3,223.82,214.53,154.66,169.14,211.22,985.42,17.21,244.0,64.7,5.88,165.7,210.83,386.9,29.18,1202.0,268.7,89.14,95.38,28.43,59.06,3590.42,2989.02,489.94,148.12,316.3,21.65,534.14,6.89,307.01,302.43,1854.86,5037.05,645.09,168.02,5872.28,3451.76,108.07,68.37,30.47,238.5,87.85,39.03,392.63,26.5,4391.54,256.93,512.22,148.94,514.91,195.43,13.95,802.93,1383.98,454.26,5.59,116.34,474.02,78.8,617.53,290.24,145.67,80.67,150.3,65.82,191.53,596.57,90.27,837.18,888.49,968.88,167.51,1736.88,787.44,500.43,213.79,1262.4,772.81,206.0,1204.42,58.51,1111.62,509.12,1553.65,243.18,280.94,507.69,254.63,38.82,290.51,61.76,159.94,77.24,716.24,1114.29,12.36,293.38,766.39,782.0,211.36,188.53,36.76,2.76,134.27,1819.75,2496.62,945.72,1784.37,757.31,1510.79,915.84,246.43,712.02,410.74,2364.23,169.56,116.09,167.54,1141.27,31.64,172.8,109.34,1317.56,229.07,1065.68,119.75,358.15,494.26,215.06,474.96,1673.92,170.8,127.38,1396.7,88.11
2021-06-29,116.16,124.63,11.78,21.7,25.61,122.46,6.57,15.2,6.37,13.33,10.07,119.62,1158.69,229.74,240.98,7.76,72.55,453.79,353.55,187.27,104.38,383.6,7.03,782.08,341.27,55.78,400.83,219.11,194.21,744.97,4056.61,2949.89,48.6,247.01,225.19,32.31,146.83,710.27,321.26,2499.8,409.6,95.55,12153.11,392.27,2041.45,173.34,155.27,1470.26,143.79,547.78,1911.8,2237.4,746.57,1005.45,211.82,418.89,984.38,728.0,1399.59,262.29,342.66,49.53,522.01,412.11,2561.41,166.82,46.2,6.68,10.39,9.18,31.04,11.13,14.48,33.55,11.91,50.79,1219.43,113.07,31.45,31.22,272.35,11.04,8.77,12.74,59.51,5.17,80.9,17.23,9.19,19.18,69.91,13.14,22.25,36.42,13.84,20.97,7.48,20.74,238.41,8.51,17.03,5.34,5.26,14.18,8.24,40.27,50.69,13.11,11.14,611.99,8.62,16.02,9.56,4.22,29.66,43.89,10.21,45.71,5.62,5.71,6.95,12.71,60.83,7.76,108.62,157.15,130.81,201.54,100.48,373.31,106.71,748.05,417.3,138.0,360.47,315.47,302.04,112.06,105.0,183.31,196.14,230.89,210.63,157.21,171.8,210.09,964.4,16.82,268.4,62.26,5.87,161.89,212.09,396.1,28.26,1223.0,267.35,90.05,91.94,28.79,59.25,3524.19,2961.27,478.01,142.72,313.04,21.2,535.58,6.83,300.45,305.34,1842.05,4888.99,646.99,163.37,5735.11,3346.99,107.02,66.65,29.83,230.43,87.25,38.84,382.75,25.97,4283.84,252.45,506.34,141.17,506.99,191.97,13.9,777.56,1370.96,462.25,5.59,118.11,468.28,80.3,610.08,289.33,154.1,82.71,150.75,65.3,189.81,581.89,90.62,830.2,878.49,945.34,167.29,1710.57,755.52,496.13,208.96,1283.6,781.44,199.29,1192.36,61.6,1085.7,503.19,1560.52,239.81,277.16,495.71,254.3,37.54,285.05,60.48,156.95,74.15,729.57,1097.5,12.36,298.75,785.36,763.04,208.01,183.32,36.19,2.75,132.63,1771.94,2473.94,932.92,1728.56,746.51,1518.54,873.72,246.71,749.87,421.21,2347.68,167.4,118.52,164.89,1164.85,30.81,170.62,107.44,1283.51,219.48,1012.76,118.42,388.75,508.87,215.08,482.84,1665.92,161.49,127.03,1422.98,84.41
2021-06-30,116.34,125.14,11.78,21.6,25.64,122.46,6.55,15.29,6.31,13.34,10.02,120.19,1204.62,231.25,241.61,7.69,73.12,463.05,357.37,188.52,106.06,393.92,7.03,779.56,346.41,56.68,399.69,222.03,195.89,745.46,4043.08,2976.23,48.92,246.57,226.79,32.41,146.83,706.65,317.21,2493.13,409.79,95.55,12123.28,392.07,2054.91,180.26,155.03,1502.18,143.6,548.53,1913.2,2207.81,747.88,1014.04,227.1,427.48,986.78,730.2,1397.44,262.48,342.66,49.5,525.14,412.86,2532.93,169.4,46.44,6.36,10.82,9.18,31.49,11.19,14.52,33.7,11.95,51.52,1219.98,115.95,32.03,31.29,272.07,11.1,8.77,12.74,59.82,5.24,83.71,17.16,9.19,19.21,69.11,13.2,22.32,36.7,13.82,20.83,7.48,21.01,234.39,8.47,16.92,5.34,5.27,14.15,8.29,39.82,51.8,13.34,11.31,608.69,8.64,16.08,9.59,4.21,31.1,43.97,10.27,45.38,5.61,5.71,7.01,12.81,61.5,7.78,110.03,150.27,132.38,207.8,98.91,370.06,109.66,745.92,407.22,140.28,363.1,320.41,322.61,120.87,102.78,192.83,208.95,234.47,203.26,160.43,173.52,207.91,1036.57,16.88,250.8,62.98,5.89,165.92,211.26,395.7,29.18,1263.0,278.23,91.13,92.31,28.63,61.82,3566.34,2962.26,487.69,140.15,307.49,21.25,538.45,6.85,300.11,305.04,1862.34,5045.92,694.15,165.55,5820.72,3361.67,105.96,65.17,30.06,231.38,87.62,39.03,373.57,25.99,4274.68,250.29,501.69,148.68,500.62,192.82,13.91,779.98,1359.0,467.82,5.59,117.87,466.59,78.38,628.43,288.99,152.33,83.76,160.2,65.88,186.78,594.13,90.14,883.39,886.49,940.8,171.04,1724.64,757.87,514.27,209.74,1299.98,778.56,200.01,1228.9,64.1,1100.19,503.36,1511.8,240.08,274.35,541.1,252.0,38.26,278.82,60.48,159.87,74.03,727.39,1070.94,12.45,292.82,799.54,748.2,203.55,190.93,37.38,2.75,134.07,1779.12,2534.89,944.36,1784.91,752.83,1633.08,869.23,247.86,749.22,438.02,2333.29,175.28,117.28,162.46,1165.23,30.81,167.39,109.18,1271.76,224.12,1030.4,119.3,385.15,535.16,217.55,485.05,1745.3,168.27,125.42,1423.48,85.07
2021-07-01,116.59,123.95,11.65,21.57,25.64,122.46,6.54,15.4,6.32,13.29,10.01,119.09,1178.59,238.28,249.52,7.69,71.16,456.39,363.15,186.18,101.02,381.76,7.02,776.69,348.84,55.2,402.31,220.04,190.76,763.94,4144.29,2930.33,51.16,246.75,222.86,31.88,150.94,709.43,317.8,2538.8,409.14,96.48,12395.1,395.6,2043.62,179.82,156.8,1476.73,142.84,551.52,1916.0,2178.23,774.72,1000.54,224.84,398.24,988.75,721.4,1440.55,266.19,370.64,51.82,559.67,414.0,2543.23,158.85,46.88,6.25,10.5,9.41,31.22,10.9,14.25,33.0,11.97,53.36,1168.85,113.05,30.73,31.19,278.19,10.8,8.76,12.63,63.0,5.08,86.17,17.21,9.19,19.08,69.91,13.11,22.39,35.52,13.16,20.64,7.44,19.76,234.17,8.51,16.72,5.31,5.27,14.28,8.24,40.75,50.74,12.62,10.82,608.49,8.52,16.23,9.18,4.21,30.73,44.85,10.38,44.63,5.64,5.71,6.98,12.16,57.93,7.84,108.39,151.35,124.85,210.8,99.82,396.9,106.6,763.05,409.34,139.78,354.17,327.61,326.61,122.56,103.6,195.45,201.3,231.9,209.62,156.16,170.36,209.95,1018.9,16.58,250.0,61.1,5.89,158.99,207.36,415.88,27.9,1244.68,299.37,88.29,94.33,30.0,60.33,3653.65,3078.2,481.8,135.67,319.89,20.55,531.75,6.78,307.13,298.13,1919.63,5047.12,704.73,167.62,5798.63,3364.81,106.86,66.13,29.27,219.36,87.11,38.38,378.92,25.91,4278.98,247.04,508.89,150.59,503.29,182.92,14.42,780.7,1372.72,450.11,5.59,115.28,466.52,78.63,611.46,282.15,152.43,82.19,153.22,67.25,186.06,563.58,87.16,855.25,873.69,940.15,172.14,1728.62,754.61,513.9,210.61,1256.08,758.55,189.58,1240.42,63.29,1089.48,516.74,1505.26,238.32,273.81,505.9,237.6,36.98,264.96,59.02,156.22,72.5,695.71,1053.46,12.93,299.05,805.86,767.18,203.81,183.79,37.94,2.75,133.19,1763.24,2545.52,914.2,1696.6,764.83,1773.47,847.47,251.72,703.47,414.77,2467.71,172.64,117.67,168.08,1124.21,30.41,165.41,107.76,1289.51,225.85,1020.8,117.0,376.75,529.86,225.24,500.99,1730.72,164.65,126.31,1479.5,82.0
2021-07-02,115.74,120.24,11.65,21.6,25.61,122.11,6.65,15.28,6.21,13.26,9.92,114.96,1126.92,226.83,242.4,7.62,69.28,430.57,350.13,183.21,97.98,392.44,6.96,787.24,335.06,56.65,409.26,218.98,187.31,744.18,3980.71,2854.07,51.9,238.98,223.88,32.02,149.25,719.45,307.65,2452.86,397.83,96.13,11877.35,391.49,2002.17,187.08,152.87,1428.42,135.41,547.78,1859.98,2183.45,742.36,986.13,215.95,369.77,950.81,721.4,1353.96,261.0,373.81,50.73,558.35,410.59,2509.9,148.14,45.85,5.95,10.19,9.19,30.67,10.83,14.55,32.46,11.97,52.58,1135.04,111.63,30.1,31.05,272.72,10.67,8.61,12.3,60.49,4.99,84.49,17.18,9.12,18.71,68.88,12.85,22.32,35.24,12.87,21.07,7.37,18.94,221.98,8.46,16.9,5.3,5.25,14.16,8.23,38.83,50.87,12.27,10.63,570.67,8.43,16.31,8.95,4.2,31.22,44.21,10.3,43.05,5.59,5.71,7.08,11.81,54.33,7.77,105.21,149.87,120.26,219.15,98.1,366.44,111.54,730.7,395.35,135.3,345.99,314.63,315.1,118.73,100.16,193.69,201.83,221.09,199.4,142.71,177.3,204.12,983.83,16.73,244.21,60.11,5.8,151.5,193.36,386.9,26.6,1202.92,279.68,89.21,91.59,30.28,58.13,3444.4,2986.05,466.91,135.57,315.0,20.65,520.74,6.67,299.1,293.82,1853.56,4857.77,666.15,161.67,5718.54,3221.85,110.1,65.45,29.09,210.18,85.73,37.91,366.09,25.78,4110.07,244.26,503.57,147.83,471.01,182.61,14.28,770.79,1354.42,451.75,5.59,111.74,469.59,77.22,599.31,281.58,146.19,81.14,154.79,63.9,185.2,546.31,86.89,823.88,855.69,907.1,171.15,1675.07,738.62,507.51,206.44,1249.95,750.7,182.58,1187.86,62.37,1098.48,540.36,1433.32,232.52,274.03,479.43,240.04,37.14,251.03,58.93,151.04,72.95,689.18,1043.35,12.37,288.62,799.13,705.0,196.69,182.9,38.3,2.75,129.39,1665.07,2439.22,912.28,1618.58,731.51,1681.1,832.73,238.71,684.61,411.51,2317.34,167.76,111.01,159.33,1108.3,30.2,158.52,104.59,1235.63,218.01,1012.4,114.21,367.87,519.95,205.15,456.08,1655.26,156.29,121.09,1423.7,80.16
2021-07-05,115.65,120.57,11.98,21.52,25.55,121.93,6.96,15.12,6.13,13.24,9.81,114.48,1091.71,226.4,239.08,7.6,69.36,421.8,344.19,183.44,97.74,430.39,6.87,775.92,337.33,55.9,442.06,209.69,192.01,749.02,3747.68,3072.55,50.77,240.84,222.14,33.53,149.15,731.7,322.14,2539.02,403.62,96.94,11770.42,392.86,1895.39,192.15,152.42,1424.54,135.87,541.81,1885.19,2134.72,725.78,953.62,236.72,363.88,964.22,728.0,1435.82,259.32,389.87,51.93,550.41,408.7,2434.76,145.81,45.55,5.84,10.13,9.14,31.14,11.24,14.36,32.37,11.95,52.99,1154.28,110.99,29.84,31.73,269.99,10.68,8.57,12.52,58.75,4.99,85.3,17.18,9.07,18.74,68.76,12.91,22.22,35.94,12.88,21.67,7.33,19.12,218.98,8.4,16.76,5.22,5.2,14.35,8.19,40.1,49.36,12.21,10.6,568.27,8.54,16.59,8.98,4.2,30.96,43.97,10.26,42.52,5.63,5.71,7.09,11.98,54.85,7.78,105.8,148.06,120.05,223.71,94.3,363.69,110.07,702.11,397.47,134.38,355.07,317.29,329.79,116.6,101.81,196.19,219.85,227.72,194.81,142.78,175.56,195.93,1055.12,18.17,258.22,61.61,5.81,162.7,195.96,388.0,27.74,1126.95,306.27,91.66,96.48,29.29,58.37,3482.04,2963.25,471.69,137.22,310.43,20.78,510.22,6.62,288.23,294.59,1857.59,4785.25,681.83,172.93,5617.27,3086.93,114.73,64.11,29.14,211.56,86.01,37.91,352.65,25.84,4041.65,239.93,494.15,154.81,475.64,184.53,14.16,767.89,1383.63,447.81,5.59,107.61,454.64,75.8,640.45,280.21,148.07,81.14,155.2,63.95,184.62,565.81,86.89,852.41,845.69,928.06,168.5,1661.61,734.82,499.57,203.08,1349.12,726.38,181.73,1168.96,62.62,1207.29,590.58,1502.64,237.11,248.11,478.25,250.55,37.42,254.74,58.66,147.09,71.84,706.45,1044.89,12.28,304.97,791.38,682.96,194.43,186.21,37.94,2.75,126.99,1753.51,2453.04,894.52,1623.46,719.51,1640.83,817.84,233.27,701.65,419.15,2197.78,174.8,104.7,160.25,1178.08,30.19,161.86,104.64,1258.9,224.45,996.8,115.25,358.6,519.87,204.2,458.98,1662.06,149.84,118.4,1469.06,80.58
2021-07-06,116.25,122.38,11.91,21.65,25.7,121.93,7.18,15.06,6.15,13.28,9.86,115.08,1096.3,228.73,245.88,7.64,69.69,418.55,320.59,183.27,98.62,442.54,6.83,765.07,333.39,56.05,448.09,215.79,200.44,679.94,3695.31,3229.07,49.09,253.28,222.43,33.81,153.57,723.63,353.21,2480.44,385.04,98.68,11876.79,399.13,1880.63,193.41,153.8,1415.91,132.36,549.28,1858.58,2122.19,730.26,959.14,233.04,373.04,867.84,730.2,1402.37,261.55,387.09,51.56,519.6,423.09,2424.46,146.96,45.79,6.42,10.13,9.19,31.37,11.08,14.82,32.62,12.0,53.48,1136.55,111.59,30.04,31.69,271.26,10.77,8.53,12.56,59.54,5.02,86.69,17.23,9.11,18.83,69.45,13.03,22.36,35.46,12.87,21.11,7.36,19.41,220.17,8.44,16.94,5.25,5.2,14.75,8.25,39.7,48.84,12.3,10.68,571.49,8.46,16.61,9.13,4.21,31.5,44.29,10.31,41.76,5.72,5.72,7.05,12.12,55.18,7.82,105.25,140.63,116.69,223.91,92.54,345.23,108.88,682.12,388.69,137.13,360.92,324.49,322.13,117.13,99.62,200.46,220.01,224.67,193.88,137.01,166.92,191.02,986.63,18.63,259.8,63.76,5.79,161.18,195.51,381.9,27.34,1156.0,287.37,86.14,93.37,29.0,57.14,3590.42,3028.66,462.42,138.78,317.61,21.88,519.31,6.63,289.76,291.83,1777.13,4835.81,683.51,177.12,5637.53,3130.62,115.27,64.76,29.69,211.81,86.15,38.05,356.65,25.74,3988.22,240.55,497.25,156.06,454.97,183.84,14.61,778.04,1377.3,449.34,568.05,107.3,450.6,77.38,631.18,277.82,155.24,81.49,152.52,64.34,181.74,567.21,88.13,834.72,852.09,937.13,167.4,1661.61,757.33,492.8,201.79,1354.36,734.23,184.66,1159.06,58.17,1234.29,566.53,1492.18,253.44,250.49,463.36,251.5,36.74,257.4,59.39,144.54,69.2,695.03,1044.72,12.35,289.46,799.57,683.42,186.35,184.65,36.48,2.76,126.15,1738.48,2266.65,884.92,1636.46,693.95,1673.13,794.4,234.56,685.97,410.82,1959.39,172.12,102.66,157.5,1160.63,30.63,157.2,101.23,1197.29,223.27,1048.4,115.23,351.4,515.83,188.67,439.4,1603.06,149.69,116.29,1375.08,79.61
2021-07-07,116.59,122.51,12.76,21.57,25.64,121.75,7.24,15.23,6.03,13.19,9.83,114.92,1094.77,228.3,243.67,7.6,69.28,420.66,319.94,185.61,98.78,475.52,6.93,782.23,334.75,55.63,446.5,219.51,200.22,674.01,3718.26,3229.07,49.36,248.25,223.15,33.68,152.1,752.02,353.7,2479.89,400.86,97.87,11826.7,396.97,1862.4,193.99,153.38,1425.83,132.79,545.55,1854.38,2202.24,735.78,951.47,236.86,410.38,895.58,729.38,1432.5,262.29,385.34,51.24,520.57,421.57,2427.49,153.99,45.86,6.38,10.12,9.23,32.1,11.06,14.57,32.73,12.0,52.83,1234.27,111.31,30.25,31.67,270.21,10.82,8.59,12.48,59.82,5.0,86.27,17.21,9.12,18.78,69.11,12.8,22.36,35.26,13.46,22.96,7.37,19.39,225.95,8.42,16.96,5.25,5.19,15.21,8.12,43.64,49.49,12.31,10.66,558.49,8.3,16.53,9.23,4.23,33.16,44.69,10.29,43.89,5.72,5.71,7.01,12.16,56.74,7.78,107.33,140.91,116.81,230.76,93.44,370.11,111.75,678.58,404.88,150.35,362.57,323.1,330.49,116.84,99.57,219.83,232.3,241.61,201.77,138.57,172.98,194.33,1009.13,20.1,285.0,64.46,5.77,165.04,200.12,386.0,28.05,1115.28,292.37,85.5,93.5,33.08,57.51,3555.8,2985.05,458.63,137.22,313.36,22.05,519.79,6.62,296.44,292.14,1765.18,4878.92,692.97,180.42,5644.89,3165.4,114.13,67.58,29.73,217.31,86.33,38.1,369.03,25.82,4090.09,237.46,492.26,157.11,460.11,183.07,14.42,769.1,1356.18,437.31,590.73,107.89,461.43,76.8,693.91,285.68,156.39,89.12,162.63,64.15,179.87,597.61,89.44,840.53,872.49,937.99,166.96,1701.69,741.71,490.77,207.07,1444.64,766.07,185.16,1179.76,63.94,1291.26,572.54,1489.56,246.42,254.48,478.08,256.09,37.54,256.84,58.75,151.48,68.6,725.35,1020.9,12.28,301.75,845.1,737.9,192.85,184.95,36.05,2.75,125.43,1969.13,2401.66,883.56,1659.76,718.19,1685.62,861.09,236.99,748.18,432.32,2035.9,173.6,101.66,158.41,1226.39,30.5,163.36,99.72,1268.08,218.97,1080.56,116.26,359.2,543.1,200.05,462.65,1654.58,149.8,116.22,1413.8,81.71
2021-07-08,115.82,120.19,12.69,21.49,25.52,121.4,7.23,15.21,6.11,13.08,9.65,114.76,1061.09,216.34,242.88,7.47,68.3,404.42,324.49,184.64,98.62,509.96,6.91,741.52,330.97,54.66,435.91,217.12,202.13,653.25,3654.71,3254.15,47.5,241.1,217.04,33.04,151.04,755.91,363.27,2474.76,389.18,95.09,11719.77,390.51,1860.02,202.84,150.47,1374.5,124.54,541.07,1812.37,2157.0,727.1,952.39,238.98,451.47,859.54,724.98,1479.96,260.62,380.09,51.34,505.77,418.17,2374.16,162.68,45.86,6.76,10.1,8.95,30.79,10.9,14.04,32.39,11.94,51.77,1245.54,108.67,30.08,31.5,273.38,10.77,8.57,12.36,58.78,4.98,84.2,17.21,9.05,18.64,68.53,12.32,22.2,36.26,13.6,23.62,7.32,19.09,223.67,8.37,16.6,5.32,5.15,14.98,7.99,43.69,50.5,12.36,10.51,547.27,8.06,16.14,9.29,4.19,31.59,44.05,10.19,42.52,5.54,5.7,6.97,11.98,56.77,7.76,117.87,138.34,120.17,232.3,92.65,359.27,112.39,680.72,408.31,153.93,355.85,323.8,335.61,113.46,98.8,241.65,234.7,257.27,191.56,137.59,165.64,187.78,1054.62,20.37,263.86,65.41,5.81,177.49,202.36,403.44,29.56,1174.9,279.55,87.91,105.47,32.85,58.3,3399.24,2986.05,456.8,142.63,309.77,22.38,511.17,6.59,294.98,287.07,1720.99,4738.92,681.07,179.93,5553.75,3283.98,113.57,66.68,30.33,221.51,85.83,37.91,372.06,25.78,3885.37,232.36,487.94,158.69,448.4,190.44,14.21,753.88,1320.28,457.0,567.24,104.47,458.17,74.64,697.24,290.24,155.45,91.1,163.12,61.03,178.29,632.68,90.97,853.7,864.49,935.4,165.2,1680.88,727.56,479.82,203.71,1543.9,773.26,201.29,1166.98,64.18,1302.87,563.73,1536.98,238.59,249.3,462.13,252.96,38.1,247.39,57.56,143.81,65.93,706.45,1008.56,12.19,295.42,826.5,718.3,194.85,185.66,37.19,2.74,120.67,2026.15,2318.74,876.76,1698.77,734.11,1717.7,883.27,236.42,770.54,436.61,1820.17,176.68,98.54,159.39,1242.3,30.24,162.9,95.21,1204.76,212.56,1045.64,114.74,350.47,559.76,195.8,452.26,1677.36,143.85,116.25,1371.5,80.39
