Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600026.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600039.SS,600048.SS,600050.SS,600061.SS,600066.SS,600085.SS,600089.SS,600104.SS,600111.SS,600115.SS,600150.SS,600160.SS,600161.SS,600176.SS,600183.SS,600188.SS,600196.SS,600219.SS,600233.SS,600276.SS,600309.SS,600332.SS,600346.SS,600362.SS,600372.SS,600377.SS,600406.SS,600415.SS,600426.SS,600436.SS,600438.SS,600460.SS,600482.SS,600489.SS,600515.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600660.SS,600674.SS,600690.SS,600741.SS,600745.SS,600760.SS,600795.SS,600803.SS,600809.SS,600837.SS,600845.SS,600875.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600938.SS,600941.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601059.SS,601066.SS,601088.SS,601100.SS,601111.SS,601117.SS,601127.SS,601136.SS,601138.SS,601166.SS,601169.SS,601186.SS,601211.SS,601225.SS,601229.SS,601236.SS,601238.SS,601728.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601868.SS,601872.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601939.SS,601985.SS,601988.SS,601989.SS,601995.SS,601998.SS,603019.SS,603195.SS,603259.SS,603260.SS,603288.SS,603296.SS,603369.SS,603392.SS,603501.SS,603659.SS,603799.SS,603806.SS,603833.SS,603986.SS,603993.SS,605117.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688041.SS,688082.SS,688111.SS,688126.SS,688169.SS,688187.SS,688223.SS,688256.SS,688271.SS,688303.SS,688396.SS,688472.SS,688506.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ
2024-01-16,97.47,90.63,11.19,33.58,27.92,119.75,7.6,14.36,8.9,9.58,21.8,10.22,16.74,9.99,107.92,622.75,151.47,86.99,220.1,7.72,58.91,598.3,450.39,874.49,149.16,355.29,5.43,96.17,155.23,401.76,153.33,158.57,91.98,280.86,21.33,55.73,2499.0,2106.85,43.45,132.66,28.61,35.5,24.26,933.53,280.25,279.84,1250.14,285.77,304.96,50.55,111.38,11.68,10273.62,449.89,1015.76,125.71,111.92,658.05,96.48,1737.24,277.69,673.61,806.09,87.61,373.79,1164.92,127.9,922.26,230.37,464.91,43.04,576.03,2052.39,107.15,55.63,4.44,6.88,10.3,24.67,23.69,104.93,10.21,15.9,25.68,14.2,44.46,435.81,110.61,16.88,23.05,52.95,183.9,8.45,7.63,66.96,16.58,14.54,72.72,19.21,10.07,18.59,28.59,20.57,7.73,15.35,5.76,7.31,18.36,142.86,9.7,17.84,5.01,5.11,15.01,11.2,28.12,2.12,10.11,37.54,10.57,12.67,177.89,13.0,20.69,7.76,3.44,19.41,11.38,8.97,7.3,7.12,34.06,9.61,129.55,146.18,177.6,74.96,285.04,69.75,119.05,204.04,122.66,85.18,72.75,117.05,102.92,434.32,18.01,226.42,178.6,54.88,5.16,140.43,142.2,66.26,97.24,244.77,16.04,597.32,37.06,9.03,122.76,132.93,34.21,42.41,14.43,126.47,29.53,45.99,1644.45,1841.86,371.71,14.4,470.71,6.56,18.71,261.37,276.85,200.27,227.82,1239.54,3681.76,637.25,41.09,180.45,112.05,4871.7,1079.4,49.44,19.74,173.93,87.93,281.49,110.77,22.98,60.75,2052.72,160.18,492.35,119.31,401.0,105.25,209.31,93.4,95.75,19.27,11.75,12.95,611.75,777.23,86.04,967.57,340.43,311.65,89.29,80.16,38.84,463.61,97.58,529.28,756.06,433.31,165.6,586.87,421.13,277.52,125.82,1147.36,648.76,176.93,52.84,564.38,58.27,495.31,1009.54,139.97,230.09,197.7,166.47,166.18,340.74,689.33,10.73,185.31,111.34,110.8,22.55,3.77,702.69,893.38,1116.28,1026.05,307.09,1227.0,581.7,458.68,353.64,630.61,384.74,109.28,38.69,134.69,72.65,41.86,495.38,40.98,397.56,510.14,533.8,286.29,61.78,292.6,643.91,147.74,580.84,55.68,31.49,97.41
2024-01-17,96.95,88.73,11.06,33.32,27.75,119.4,7.55,14.24,8.81,9.49,20.96,10.14,16.62,9.78,106.25,612.8,151.7,86.02,216.14,7.62,58.58,597.79,443.96,859.24,147.96,346.26,5.3,94.03,152.19,395.06,148.42,152.26,91.05,272.86,20.94,54.86,2422.5,2047.65,43.0,131.51,28.05,34.66,24.14,917.5,275.05,267.31,1215.39,278.78,297.04,49.49,106.97,11.42,9922.27,432.25,985.35,121.26,110.54,643.82,93.8,1720.19,275.34,668.35,797.51,85.47,362.26,1156.12,126.91,887.25,227.4,460.26,42.23,569.97,2022.09,103.91,55.22,4.36,6.76,10.22,24.57,23.49,104.08,10.02,15.64,25.51,14.18,44.54,420.04,109.35,16.34,22.49,52.81,181.07,8.27,7.48,65.22,16.07,14.31,72.33,19.33,9.97,18.49,28.47,20.57,7.6,15.08,5.71,7.26,18.06,140.96,9.57,17.66,4.95,5.09,14.97,11.06,27.24,2.09,9.92,36.78,10.39,12.45,171.09,12.93,19.95,7.64,3.42,19.16,11.32,8.95,7.25,7.0,33.45,9.5,128.38,144.27,173.25,73.1,280.15,67.51,113.73,195.74,121.26,83.23,69.79,114.18,99.95,422.52,17.65,226.34,173.38,53.79,5.07,136.91,142.6,65.81,92.47,239.83,15.68,587.5,36.31,8.79,123.92,131.62,33.53,41.09,14.09,121.89,28.43,44.69,1627.89,1815.1,361.88,14.1,478.37,6.5,18.6,259.31,273.16,196.67,225.66,1221.6,3583.06,621.07,40.71,171.03,108.93,4831.19,1070.92,48.92,19.51,172.05,86.83,277.84,108.43,22.51,58.86,2007.34,157.39,490.13,116.74,390.52,102.81,213.22,92.49,95.92,18.97,11.69,12.67,601.32,753.64,84.39,967.4,329.09,297.17,86.29,77.17,38.53,450.25,94.1,519.34,744.86,410.42,161.63,567.28,411.28,272.17,124.02,1139.36,654.34,170.63,50.62,546.11,58.25,482.01,947.74,137.54,224.58,189.2,163.88,162.67,329.31,675.11,10.54,179.66,109.34,104.01,22.01,3.71,667.69,870.04,1078.28,987.04,303.19,1195.56,566.28,452.92,341.02,609.86,391.13,104.88,37.74,132.02,70.76,40.87,473.91,40.29,401.51,492.67,518.83,277.81,59.04,286.79,620.42,145.19,571.05,55.06,30.73,94.24
2024-01-18,97.21,90.63,11.06,33.04,27.63,118.34,7.52,14.17,8.76,9.43,21.43,10.1,16.54,9.87,107.5,620.45,153.22,85.05,218.83,7.67,58.25,600.84,445.02,875.62,148.65,347.92,5.31,93.57,153.94,394.38,148.95,153.44,91.11,272.86,20.81,55.34,2491.94,2100.58,42.51,131.42,27.87,35.11,23.99,933.53,271.93,270.37,1247.55,292.12,301.84,48.79,106.74,11.49,10112.89,424.02,1009.44,123.48,110.96,651.58,95.5,1743.16,273.47,671.51,803.03,86.82,375.18,1149.52,124.94,921.52,229.44,466.32,42.66,566.56,2043.3,105.19,55.22,4.36,6.76,10.27,24.59,23.48,106.37,10.2,15.51,25.73,14.15,44.62,448.9,110.03,17.4,23.14,52.74,180.2,8.3,7.48,65.09,16.37,15.34,73.24,19.28,9.91,18.3,28.83,20.54,7.69,15.02,5.79,7.29,18.27,142.29,9.52,17.5,4.98,5.08,14.96,11.05,27.73,2.11,9.92,37.31,10.56,12.52,181.09,12.86,20.16,7.66,3.42,19.18,11.28,8.94,7.23,6.94,33.83,9.47,132.53,144.97,178.7,75.71,287.56,68.15,116.23,198.61,124.96,84.69,70.97,120.26,100.09,431.3,17.68,239.22,175.0,55.25,4.99,139.51,142.75,69.93,93.0,244.49,15.66,585.97,35.81,9.21,131.5,131.59,34.2,40.75,14.18,119.67,29.82,45.64,1623.37,1821.05,371.43,14.21,480.76,6.51,18.99,259.42,271.32,197.07,227.46,1227.04,3640.07,628.82,40.32,173.02,107.68,4828.43,1091.98,48.45,19.46,175.65,87.52,276.32,109.16,22.36,57.2,2045.64,156.78,491.46,118.91,391.85,102.88,222.27,92.04,95.97,18.74,11.57,12.76,599.0,750.48,85.69,932.34,338.1,300.25,86.82,84.7,38.77,460.78,94.19,530.18,757.66,414.09,161.19,571.57,420.93,274.94,124.5,1202.4,666.04,170.09,55.56,560.1,61.33,497.93,958.21,136.19,230.63,192.88,162.9,163.43,337.06,681.62,10.46,182.45,108.26,104.8,22.12,3.7,683.74,885.6,1104.44,1017.47,310.21,1207.84,591.62,501.96,352.18,627.97,428.57,109.96,38.04,140.54,71.14,41.09,483.5,40.35,436.66,502.92,527.65,282.07,60.48,290.27,629.55,144.15,606.74,53.92,30.5,93.03
2024-01-19,97.47,91.05,10.99,32.36,27.49,118.69,7.53,14.2,8.71,9.37,20.83,9.71,16.6,9.8,107.41,614.33,153.8,84.96,219.31,7.67,57.6,591.18,445.18,863.19,148.88,348.29,5.33,93.7,152.93,390.83,148.95,154.24,89.49,273.55,20.75,55.22,2499.0,2110.36,42.52,131.95,27.77,35.39,23.94,926.72,279.91,274.91,1254.56,286.32,302.69,48.77,108.13,11.59,10248.68,428.53,995.62,126.63,110.3,642.1,95.21,1726.1,272.84,672.3,793.83,85.35,369.72,1131.92,122.48,926.44,228.51,467.03,42.51,566.18,2050.57,104.63,55.54,4.39,6.71,10.32,24.53,23.33,106.35,10.21,15.5,25.56,14.12,44.82,435.43,110.93,17.11,22.94,51.92,179.3,8.27,7.52,63.01,15.92,15.83,73.43,19.31,9.9,18.21,28.37,20.49,7.69,15.11,5.8,7.23,18.18,147.55,9.54,17.44,5.0,5.09,14.93,11.0,26.75,2.1,9.72,36.91,10.41,12.32,181.11,12.78,20.28,7.57,3.39,19.19,11.24,8.89,7.19,6.97,33.27,9.46,131.04,146.14,181.22,75.41,289.79,67.18,117.3,193.53,123.77,82.5,71.14,115.63,100.16,427.73,17.53,215.81,176.56,56.33,4.96,141.72,141.66,69.87,92.67,240.05,15.52,596.6,35.28,9.26,131.68,134.48,33.92,40.82,14.27,117.62,29.27,45.86,1618.86,1822.04,367.92,14.26,480.76,6.47,19.01,258.45,266.71,196.01,226.02,1221.8,3663.63,637.7,40.45,171.03,105.81,4820.14,1077.57,48.1,19.37,173.59,86.97,274.63,109.6,22.38,56.96,2059.38,156.62,490.24,119.11,387.84,102.28,223.19,89.9,96.82,18.58,11.6,12.79,596.68,755.76,85.22,885.71,335.15,296.15,86.53,84.7,38.43,457.94,94.87,521.53,760.06,414.09,159.87,566.67,418.98,271.93,122.97,1178.67,666.94,169.31,54.42,551.53,63.3,490.06,978.48,138.48,240.02,191.74,163.88,161.68,334.34,674.94,10.4,178.64,107.22,103.7,22.02,3.68,697.74,879.01,1061.4,1008.11,309.19,1205.47,582.42,507.26,349.69,614.18,422.31,108.64,38.93,135.63,70.76,41.45,481.96,39.77,424.31,501.91,526.61,282.6,58.99,293.9,625.3,144.73,590.99,55.07,30.6,89.11
2024-01-22,97.47,89.8,10.86,32.05,27.22,118.16,7.39,14.06,8.5,9.17,20.15,9.64,16.51,9.53,105.83,607.82,155.82,82.92,216.94,7.59,55.88,577.46,437.2,848.51,147.91,337.79,5.2,91.76,145.74,376.07,145.24,150.36,88.2,266.34,20.1,53.48,2461.93,2084.53,41.68,129.04,27.08,34.35,23.6,920.71,272.97,269.88,1256.1,284.94,292.37,45.2,103.96,11.29,10288.08,411.09,957.71,123.77,109.04,617.94,93.27,1704.87,266.27,672.3,777.26,82.81,365.44,1107.73,116.93,912.43,227.22,457.63,40.75,554.06,2039.05,104.5,55.07,4.38,6.5,10.24,24.4,23.29,105.15,10.01,15.0,25.31,13.94,44.78,428.12,106.71,17.34,22.72,51.63,176.47,7.97,7.27,60.86,15.39,16.03,73.59,19.16,9.77,17.98,28.21,20.31,7.65,14.77,5.82,7.17,17.99,146.86,9.37,16.88,4.94,5.06,14.72,10.91,26.01,2.09,9.55,36.08,10.2,11.98,177.03,12.64,19.92,7.29,3.37,18.97,11.25,8.71,7.22,6.81,32.28,9.41,129.04,142.48,180.21,74.15,291.27,64.3,115.38,182.99,121.73,79.86,68.02,114.18,95.82,411.32,17.02,214.83,171.47,55.29,4.8,140.05,142.54,70.43,87.67,229.65,14.92,570.96,33.63,8.94,129.0,135.13,33.41,40.13,13.75,112.38,28.16,44.83,1608.32,1786.37,354.86,13.79,473.1,6.41,18.55,255.45,262.56,190.02,220.62,1203.46,3591.32,617.76,39.35,164.55,101.76,4769.51,1059.3,46.59,19.05,170.5,85.68,267.33,107.43,21.78,54.03,2033.15,150.59,485.81,114.37,369.75,97.66,211.38,88.14,95.23,17.98,11.22,12.51,581.04,723.73,82.98,891.08,324.1,284.75,83.1,83.05,37.93,437.97,91.11,507.72,737.26,402.43,153.92,542.19,412.83,264.42,120.9,1176.33,652.72,162.35,54.29,531.37,61.81,469.31,965.07,136.46,224.69,187.74,162.48,154.99,314.35,660.03,10.17,171.67,101.78,100.0,21.21,3.59,677.25,853.88,1026.92,985.48,302.29,1199.44,572.76,509.99,340.17,592.71,433.65,106.08,37.02,127.94,69.14,38.76,461.83,39.22,436.41,483.1,506.81,283.96,56.83,292.15,561.48,139.49,564.64,54.7,29.59,85.43
2024-01-23,97.72,89.49,10.86,32.54,27.34,118.16,7.45,14.08,8.55,9.29,20.29,9.87,16.49,9.62,108.85,610.88,154.81,83.5,217.41,7.56,57.19,584.32,439.81,855.85,147.68,341.29,5.22,92.09,149.06,383.31,145.63,149.11,89.13,268.51,20.3,53.83,2433.68,2095.81,41.82,128.86,27.19,35.05,23.73,907.88,272.97,273.33,1274.3,287.89,295.2,45.47,104.77,11.36,10158.64,413.24,985.35,123.24,108.71,630.88,92.99,1674.24,267.05,669.41,780.33,83.9,363.95,1129.72,118.33,908.25,227.59,460.66,41.34,561.26,2025.72,105.0,55.1,4.4,6.68,10.26,24.48,23.37,103.47,10.15,15.14,25.22,14.07,44.82,434.66,107.69,18.1,23.56,52.29,171.31,8.03,7.36,62.61,16.91,16.13,73.27,19.16,9.76,18.09,28.5,20.42,7.77,14.79,5.76,7.12,18.26,142.34,9.35,16.96,4.84,5.06,14.84,10.87,26.46,2.08,9.66,36.23,10.32,12.11,175.39,12.98,19.71,7.46,3.37,19.12,11.27,8.76,7.2,6.78,32.88,9.47,134.53,146.92,179.29,73.38,290.97,66.18,114.15,185.43,119.03,79.5,68.18,117.3,95.98,416.48,17.23,210.37,171.83,55.36,4.79,137.31,140.55,73.14,91.82,237.85,14.9,565.75,34.8,9.32,134.72,133.26,33.55,39.99,14.39,117.15,28.39,44.72,1617.35,1799.25,369.19,14.04,478.37,6.48,18.76,259.35,263.48,192.55,220.26,1204.67,3578.63,618.27,39.87,164.55,100.82,4764.91,1059.3,47.31,19.05,172.99,86.05,268.67,107.77,21.89,55.16,2038.43,150.44,491.13,118.45,372.11,98.46,224.57,90.09,96.95,18.45,11.39,12.51,577.27,736.05,84.39,905.84,333.0,286.46,80.58,83.67,37.79,441.08,91.29,557.16,748.86,409.55,154.36,551.98,411.42,263.07,119.76,1175.35,650.02,164.21,55.33,534.27,63.49,474.22,976.19,137.67,239.05,190.25,162.41,166.5,313.67,659.51,10.31,172.73,102.58,99.77,21.6,3.64,669.06,869.44,1080.28,1008.89,306.19,1221.4,598.23,520.87,345.74,600.51,451.11,107.28,38.28,143.36,69.63,39.25,463.18,39.24,455.18,499.56,500.96,280.81,57.37,292.79,547.38,143.56,573.68,55.16,29.64,86.95
2024-01-24,98.5,91.23,11.06,33.06,27.72,119.75,7.62,14.35,8.68,9.45,20.74,10.09,16.79,9.84,112.28,618.92,155.2,86.5,221.05,7.81,60.05,586.86,447.3,863.76,149.45,347.36,5.34,95.75,153.39,382.76,149.35,148.01,91.23,271.08,21.01,54.98,2446.63,2112.87,42.29,129.83,27.8,34.15,24.07,912.29,277.83,273.82,1276.24,285.49,294.07,48.39,107.09,11.59,10198.03,416.38,1009.05,118.74,109.85,620.96,93.13,1670.76,273.78,680.72,788.0,83.64,365.84,1151.72,120.09,905.92,233.9,463.9,42.15,576.03,2046.33,106.03,56.15,4.5,6.89,10.32,24.75,23.95,105.29,10.7,15.2,25.91,14.2,45.19,429.27,109.61,18.97,24.4,53.28,173.8,8.19,7.7,62.68,18.58,16.13,73.92,19.43,10.3,18.58,28.98,20.66,8.29,14.98,5.9,7.35,19.71,143.26,9.91,17.18,4.99,5.11,15.02,11.12,25.86,2.15,9.82,36.24,10.69,12.68,176.95,13.19,19.98,7.68,3.43,19.44,11.41,8.98,7.33,7.02,34.1,9.62,135.47,149.18,179.13,72.34,294.46,67.23,113.45,178.72,121.8,78.89,68.09,114.65,97.08,410.28,17.62,212.43,167.7,53.17,4.96,132.2,147.52,72.94,90.67,241.73,15.19,574.21,34.85,9.3,131.6,137.15,31.44,41.08,14.58,116.56,27.47,45.37,1642.94,1822.04,371.01,14.23,486.5,6.67,19.01,262.38,272.85,193.28,224.22,1224.02,3541.56,620.03,43.15,165.07,103.63,4829.35,1073.46,48.43,19.42,176.68,88.02,272.94,108.71,22.44,56.63,2047.72,151.83,493.57,118.78,371.6,101.95,224.19,91.13,98.57,18.72,11.56,12.74,590.89,737.81,87.11,897.96,331.64,285.21,79.63,80.88,38.27,452.41,92.42,560.9,748.86,398.54,155.46,558.1,413.0,262.76,121.11,1185.32,661.54,164.75,54.75,532.12,63.12,471.85,969.0,139.16,236.57,191.1,163.81,165.08,306.6,660.2,10.61,171.71,102.53,99.9,21.82,3.74,660.18,867.04,1111.32,1052.58,308.17,1243.36,583.78,519.51,332.87,600.99,444.5,107.04,39.52,141.87,69.95,39.36,462.03,39.14,445.06,515.35,495.99,280.04,57.17,300.29,553.6,150.07,572.65,57.65,30.43,87.27
2024-01-25,99.01,92.81,11.38,33.69,27.98,120.64,7.72,14.58,8.88,9.52,21.26,10.22,17.5,9.99,112.47,631.93,158.34,91.63,230.86,8.49,61.36,589.91,448.27,876.18,150.87,355.1,5.47,100.07,158.18,396.57,156.11,153.07,93.39,277.5,21.33,55.3,2486.64,2157.77,43.52,133.36,28.58,35.92,24.11,935.54,293.44,280.43,1291.52,286.97,301.56,52.97,111.49,11.81,10265.57,422.26,1016.16,124.6,111.26,633.47,97.28,1672.85,279.72,682.56,795.97,85.99,377.17,1178.12,122.06,921.31,235.75,476.83,43.95,580.57,2062.69,110.04,56.31,4.61,7.01,10.36,24.77,25.15,108.7,10.77,15.56,26.23,14.24,45.27,439.28,108.23,18.41,24.39,53.79,172.24,8.41,8.05,65.66,19.43,16.71,74.47,19.51,10.96,18.9,29.35,20.78,8.26,15.26,6.28,7.63,19.83,141.44,10.66,17.79,5.09,5.16,15.08,11.85,25.06,2.22,9.97,36.96,10.74,13.17,186.89,14.29,20.48,7.81,3.47,19.84,11.48,9.24,7.38,7.36,35.0,9.86,140.76,150.03,177.46,73.92,295.86,66.4,117.0,174.12,126.25,79.7,69.91,111.35,100.82,421.58,18.22,201.98,170.36,52.87,5.43,135.16,153.06,73.24,93.67,244.79,15.56,574.25,37.52,9.22,132.81,138.79,32.34,42.16,14.27,116.99,27.64,47.26,1668.53,1876.54,380.84,14.26,488.42,6.82,19.06,259.23,278.84,196.87,232.5,1239.13,3623.35,633.11,45.67,170.61,107.06,4830.27,1079.31,49.22,19.78,183.54,88.72,280.07,110.38,22.86,58.72,2090.19,154.3,499.45,122.4,373.55,102.74,235.31,93.01,100.28,19.43,11.66,13.3,607.69,753.29,86.99,905.0,339.58,274.72,81.2,81.86,40.76,468.74,94.51,563.49,766.46,403.72,158.77,573.1,417.57,259.75,123.18,1195.1,673.78,166.67,55.26,540.06,65.01,477.86,971.61,142.53,239.48,192.3,169.41,168.81,308.64,662.94,10.87,174.09,105.67,99.3,21.92,3.9,674.86,863.45,1110.12,1058.82,310.51,1248.53,588.96,540.6,341.45,613.7,455.52,109.12,40.57,146.07,71.73,40.56,475.44,39.36,453.62,522.74,494.28,282.78,58.34,301.14,554.02,146.56,565.63,56.64,30.99,88.82
2024-01-26,99.87,93.14,11.38,34.18,28.27,122.76,7.78,14.74,8.98,9.58,21.23,10.38,17.39,10.11,113.72,638.06,159.2,92.7,235.76,8.52,62.75,599.31,452.99,877.88,151.62,353.63,5.54,99.92,156.06,396.57,156.38,146.4,94.71,275.53,21.46,53.72,2433.68,2180.59,43.61,135.3,28.88,35.87,24.36,932.33,284.42,277.77,1291.57,286.69,298.73,53.34,112.31,12.37,10261.74,423.24,1000.75,119.28,111.92,620.53,96.69,1701.39,283.32,687.3,793.21,83.88,374.39,1191.31,121.43,934.67,235.75,477.74,43.95,588.91,2070.56,108.95,56.64,4.59,7.04,10.5,25.0,25.71,109.59,10.79,15.35,26.39,14.28,46.17,432.74,110.41,17.78,24.38,54.47,168.67,8.58,8.09,63.95,18.81,16.04,75.02,19.66,10.98,18.9,29.65,20.97,8.26,15.28,6.26,7.61,19.87,142.32,10.92,18.15,5.12,5.22,15.31,12.36,24.17,2.2,10.13,36.45,10.71,13.38,184.33,14.34,20.73,7.78,3.51,20.03,11.62,9.26,7.53,7.39,34.94,9.96,136.84,146.62,160.22,73.81,294.83,62.78,118.8,174.01,122.81,76.37,68.8,108.61,101.53,391.78,18.46,197.97,167.9,51.0,5.34,126.7,152.72,70.67,82.77,240.73,15.65,597.93,36.95,9.15,126.49,137.3,32.14,41.87,13.84,115.64,27.14,46.5,1686.6,1900.33,373.82,14.37,490.33,6.83,19.4,263.58,279.92,199.67,231.42,1245.78,3610.86,630.98,45.15,169.15,108.3,4830.27,1061.92,49.9,19.83,183.89,88.76,283.54,109.83,23.04,59.85,2088.67,154.92,502.22,120.63,358.03,104.13,230.71,93.6,104.49,19.41,11.85,13.52,603.06,749.07,86.04,896.45,335.21,264.35,79.77,79.95,41.57,468.74,94.28,553.67,764.46,389.9,158.55,577.69,412.96,258.15,121.5,1163.7,667.3,162.47,54.24,529.98,60.88,467.62,928.78,145.77,237.54,188.26,170.46,168.81,302.11,657.29,10.89,168.48,102.92,94.88,21.33,3.9,657.28,858.67,1094.68,1040.88,304.81,1272.86,568.03,529.76,329.44,554.34,434.01,106.36,39.89,146.82,70.98,39.66,459.73,39.91,432.22,525.43,487.53,273.78,50.98,301.61,536.75,141.96,545.74,55.72,31.02,84.65
2024-01-29,100.13,95.09,11.32,34.28,28.48,122.41,7.77,14.73,9.15,9.68,21.41,10.57,17.57,10.04,112.56,631.93,160.09,93.08,237.03,8.56,61.44,591.94,456.98,867.15,151.73,351.42,5.49,99.65,157.17,391.65,156.91,146.47,95.79,273.75,21.4,53.2,2371.89,2173.07,43.81,133.19,28.77,35.47,24.57,941.55,285.46,277.08,1272.21,271.6,291.52,53.42,114.04,11.91,10333.1,425.39,938.35,115.99,112.64,606.29,98.91,1716.36,286.13,699.4,799.65,83.26,367.43,1202.31,123.82,938.16,233.9,462.68,44.13,598.0,2088.14,107.49,56.89,4.58,6.95,10.59,25.4,25.67,111.04,10.52,15.15,26.32,14.28,46.66,402.72,112.05,16.01,24.0,54.32,163.42,8.53,8.15,61.27,18.05,15.22,75.28,19.95,11.18,18.86,29.43,20.94,7.91,15.26,6.3,7.72,19.54,139.67,11.35,18.25,5.17,5.26,15.46,12.26,22.41,2.22,10.09,35.65,10.51,13.2,182.93,14.63,20.76,7.56,3.55,19.98,11.69,9.28,7.55,7.37,34.42,10.29,135.36,152.14,144.69,69.37,290.53,62.47,122.23,161.7,121.58,74.18,65.72,102.19,100.61,380.53,18.4,178.69,177.13,49.83,5.46,121.91,150.06,70.04,81.18,234.83,15.49,577.37,36.66,8.19,127.2,137.38,31.12,40.75,12.77,114.3,24.81,45.35,1698.64,1886.45,365.54,14.18,494.16,6.87,19.28,268.01,277.77,192.55,232.86,1240.95,3644.5,626.95,45.54,163.5,107.06,4959.15,1059.39,50.29,19.78,181.66,88.07,283.36,109.05,22.86,59.61,2099.49,153.69,502.44,116.48,352.79,104.26,215.6,93.85,106.4,19.54,12.13,13.64,599.87,739.92,85.34,895.78,324.04,258.54,76.44,72.17,42.18,453.89,91.52,535.21,735.26,374.56,156.56,573.71,415.99,262.02,118.47,1136.55,663.7,161.99,48.94,504.91,55.85,435.52,907.2,143.75,228.36,180.84,170.04,165.52,282.94,661.91,10.79,158.96,100.75,92.53,20.91,3.95,625.35,835.32,1055.24,1017.47,296.35,1248.1,527.27,474.69,313.4,547.15,391.13,103.96,39.18,135.75,69.36,37.81,438.64,39.45,372.12,504.43,467.14,268.41,51.32,286.29,518.61,140.95,524.43,56.72,30.75,82.96
