Date,600000.SS,600005.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600019.SS,600022.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600037.SS,600048.SS,600050.SS,600058.SS,600062.SS,600066.SS,600068.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600125.SS,600132.SS,600143.SS,600150.SS,600153.SS,600160.SS,600166.SS,600169.SS,600170.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600307.SS,600309.SS,600315.SS,600316.SS,600320.SS,600331.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600406.SS,600415.SS,600418.SS,600432.SS,600456.SS,600489.SS,600497.SS,600498.SS,600500.SS,600508.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600550.SS,600583.SS,600585.SS,600588.SS,600595.SS,600598.SS,600600.SS,600642.SS,600649.SS,600655.SS,600660.SS,600664.SS,600674.SS,600690.SS,600694.SS,600703.SS,600718.SS,600739.SS,600741.SS,600770.SS,600779.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600812.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600881.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601233.SS,601258.SS,601268.SS,601718.SS,601766.SS,601788.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000021.SZ,000024.SZ,000039.SZ,000046.SZ,000059.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000338.SZ,000401.SZ,000402.SZ,000422.SZ,000423.SZ,000425.SZ,000527.SZ,000528.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000680.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000780.SZ,000783.SZ,000792.SZ,000800.SZ,000807.SZ,000825.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000898.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000968.SZ,000969.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002069.SZ,002073.SZ,002081.SZ,002092.SZ,002106.SZ,002122.SZ,002128.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002241.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002378.SZ,002385.SZ,002399.SZ,002405.SZ,002415.SZ,002422.SZ,002431.SZ,002493.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ
2012-01-19,58.74,14.73,32.69,12.58,19.06,20.04,83.16,9.34,14.36,11.48,7.76,49.87,536.79,42.62,38.01,96.43,8.22,99.57,64.94,206.28,40.47,114.37,259.56,28.94,168.04,92.13,48.04,42.22,286.44,5.58,182.26,127.62,134.73,85.21,122.11,69.4,70.08,76.14,73.65,37.83,18.32,113.72,34.41,53.77,91.9,21.96,59.08,15.95,7.26,91.34,276.79,54.65,31.34,96.92,152.86,269.08,15.09,318.59,92.24,67.86,50.85,83.04,128.26,48.38,33.37,19.41,33.19,39.72,60.09,57.36,321.88,138.94,32.86,66.95,49.65,154.09,140.92,39.0,36.2,52.06,46.74,215.97,876.9,21.06,116.18,93.48,347.66,249.02,79.38,99.45,54.71,203.65,44.48,16.25,40.65,20.77,23.49,1242.16,343.63,53.03,50.94,130.05,133.26,90.18,120.27,387.24,329.17,192.13,118.83,106.93,615.81,42.22,85.38,82.43,22.9,79.53,58.54,168.01,48.6,83.83,54.01,34.32,61.35,312.02,406.33,41.13,120.9,14.16,104.97,85.89,40.99,15.4,28.48,9.31,13.78,2.53,29.02,8.68,7.1,46.09,3.43,7.24,6.04,7.56,6.35,28.24,11.04,10.58,3.82,4.43,15.56,26.7,16.13,6.94,3.45,4.83,12.16,16.44,3.07,11.46,2.69,24.51,10.1,7.11,4.55,12.54,5.64,8.04,28.13,5.61,16.56,3.65,8.84,11.29,8.7,4.86,15.78,810.73,69.61,172.19,72.68,78.02,270.32,130.21,12.68,301.2,130.86,185.63,188.83,5.26,452.08,111.11,58.94,162.16,192.55,366.6,182.17,476.29,94.15,460.96,99.19,51.94,781.23,72.11,267.39,25.73,21.08,125.7,904.87,33.65,97.59,80.54,24.78,25.63,8.39,13.76,54.53,140.29,64.45,62.86,43.1,67.29,17.26,157.19,23.04,32.08,25.1,58.22,432.56,279.92,125.06,48.63,259.49,6.64,112.57,81.69,66.01,17.57,27.85,98.59,90.41,26.65,166.49,256.7,726.13,186.41,134.72,126.01,174.45,24.74,51.92,55.96,32.4,10.41,35.35,35.0,40.36,129.56,27.29,246.32,212.7,43.28,121.5,25.99,28.14,48.82,22.23,74.38,74.94,66.1,38.04,6.8,21.12,24.22,33.4
2012-01-20,60.06,14.84,32.9,12.56,19.24,20.58,84.27,9.36,14.36,11.58,7.8,50.56,543.68,43.62,38.53,98.8,8.34,97.66,67.03,206.5,41.75,117.47,261.14,29.16,169.02,92.48,48.88,42.26,280.54,5.58,185.32,127.5,8.44,85.82,124.85,71.79,71.17,76.07,75.82,38.17,18.53,114.63,34.84,53.77,93.68,21.9,61.18,16.01,7.28,84.07,276.66,54.77,32.16,101.41,156.19,284.64,15.38,325.49,94.13,67.9,51.53,83.28,126.57,48.81,33.79,19.15,32.91,42.19,61.14,56.96,327.41,142.58,32.64,66.4,50.01,150.6,139.64,41.05,36.51,52.37,46.65,230.21,901.41,21.09,126.21,92.56,345.26,244.46,78.59,99.11,56.63,206.95,45.08,16.63,40.79,20.8,23.56,1244.96,348.85,53.8,51.03,131.5,138.09,90.02,121.81,395.14,329.79,193.91,120.48,107.11,613.61,43.06,87.68,84.86,23.82,79.59,59.28,172.09,49.15,89.29,53.88,34.42,62.85,316.07,417.64,13.2,121.73,14.18,106.75,85.19,40.65,15.45,28.44,9.31,14.41,2.55,29.4,8.62,7.06,45.7,3.46,7.0,6.18,7.81,6.46,28.82,11.07,10.8,3.85,4.48,15.68,27.5,16.23,6.99,3.47,4.85,12.41,16.48,3.13,11.46,2.7,25.11,10.18,7.1,4.49,12.37,5.61,8.22,30.8,5.64,16.66,3.67,5.5,11.39,8.87,4.95,882.82,821.63,68.59,172.34,73.48,80.13,278.07,131.2,13.19,299.7,132.94,189.37,196.36,5.28,464.05,115.95,61.0,164.72,198.15,379.99,195.25,480.06,97.79,484.66,100.11,52.61,803.99,73.2,268.09,26.01,21.11,124.45,914.07,34.52,98.86,77.89,24.78,25.92,8.43,13.91,55.39,137.14,64.97,62.77,43.46,67.6,17.54,143.8,22.98,31.89,25.21,58.62,449.21,285.12,130.24,48.53,266.26,6.67,112.76,82.05,65.06,18.62,27.73,100.03,89.56,28.34,169.65,262.34,739.9,193.97,139.1,127.36,181.23,24.86,53.39,57.08,32.55,10.68,35.14,34.63,40.77,135.44,28.13,255.2,224.1,43.56,132.4,25.23,29.55,49.98,22.71,74.54,81.6,69.52,37.76,6.77,21.58,24.32,34.25
2012-01-30,58.86,14.61,32.11,12.51,19.09,20.3,82.42,9.28,14.23,11.53,7.55,49.22,13.99,42.62,38.62,94.32,8.07,97.61,65.89,209.04,40.86,115.68,255.47,28.96,177.62,92.25,49.2,41.38,283.24,5.43,189.33,125.09,135.2,92.24,122.3,70.0,69.8,75.86,74.63,37.42,18.27,113.08,34.1,52.65,92.0,21.23,60.12,15.69,6.96,7.9,274.04,53.16,31.89,101.29,153.08,279.49,15.03,316.71,93.89,66.81,51.24,82.16,124.75,48.16,33.47,18.81,33.3,40.37,59.24,56.28,325.53,137.55,32.05,13.97,48.72,151.98,137.33,41.09,35.64,51.29,46.16,229.55,891.32,20.66,121.04,92.42,353.96,241.51,78.59,100.13,55.4,204.1,43.62,16.95,41.01,20.45,23.07,1270.17,343.63,52.71,51.29,127.94,138.09,89.15,122.5,391.47,320.58,193.91,119.35,105.1,607.01,42.6,86.08,84.21,23.45,77.54,58.96,167.64,47.78,87.14,53.88,34.62,62.47,308.64,413.4,42.04,118.39,13.97,104.16,83.13,39.43,14.98,27.86,9.13,14.02,2.51,28.6,8.77,6.88,44.7,3.41,7.07,5.96,7.38,6.35,28.34,11.03,10.65,3.86,4.4,15.64,26.64,15.95,6.89,3.38,4.75,12.22,16.83,3.09,11.33,2.64,25.2,9.94,7.13,4.35,12.08,5.56,8.2,30.12,5.49,16.34,3.62,8.75,11.19,8.57,4.87,879.01,786.95,67.04,168.5,72.01,77.53,271.81,128.56,13.13,295.8,133.46,183.52,191.34,5.23,463.09,112.71,58.14,161.0,194.52,378.16,191.05,461.56,94.59,479.96,97.51,51.82,792.71,72.55,262.34,25.84,6.78,123.14,895.2,33.11,96.33,79.53,24.5,25.43,8.39,13.51,54.69,136.8,64.2,61.89,42.94,65.39,17.24,144.02,22.54,31.18,24.78,57.82,442.96,265.13,127.38,47.69,257.28,6.53,109.99,80.25,65.12,18.04,27.07,98.05,87.17,28.67,166.49,265.84,722.08,193.54,139.16,124.57,181.94,24.53,53.88,56.12,31.69,10.49,33.73,34.81,41.22,134.72,28.05,250.84,228.66,42.76,132.36,24.8,28.94,50.12,23.19,74.86,79.7,70.7,39.08,6.61,22.31,24.25,32.84
2012-01-31,58.86,14.46,31.97,12.79,19.42,20.26,82.92,9.23,14.23,11.61,7.53,49.26,552.1,42.45,39.14,94.93,7.87,98.5,65.94,206.28,40.75,116.0,256.1,28.88,179.38,90.02,49.2,41.5,286.31,5.43,188.62,124.51,134.41,92.2,123.15,71.21,70.17,74.92,73.86,37.69,18.16,112.62,34.18,52.89,8.63,21.11,59.71,15.77,6.99,83.12,274.04,55.67,31.76,102.01,148.95,277.49,14.71,13.67,94.07,65.52,52.02,82.16,126.7,48.16,33.15,18.77,33.64,41.34,59.35,56.45,322.77,137.89,31.96,66.08,49.69,151.06,137.5,41.37,35.6,51.66,46.87,230.21,903.45,20.6,122.06,95.67,353.46,242.31,77.95,99.45,55.37,206.61,43.88,16.89,40.2,20.48,23.21,1285.57,341.19,52.45,50.85,127.55,137.79,89.47,124.17,390.91,314.45,194.86,120.28,105.53,607.01,42.53,88.65,84.54,22.97,78.08,59.49,167.64,47.5,86.93,54.14,34.37,61.46,307.97,415.62,42.0,117.97,14.04,104.8,85.84,39.79,15.04,27.94,9.25,14.01,2.51,28.77,9.17,6.94,44.99,3.41,7.04,5.94,7.47,6.42,28.41,10.96,10.7,3.79,4.42,15.48,26.86,15.85,6.92,3.4,4.71,12.19,16.99,3.09,11.41,2.66,24.83,9.92,7.05,4.43,12.2,5.64,8.47,29.22,5.52,16.35,3.63,8.91,11.37,8.58,4.86,875.2,796.86,69.02,168.5,72.46,78.19,269.83,129.22,13.04,294.9,132.29,182.93,195.86,5.21,455.91,111.4,57.6,161.47,196.08,379.72,190.33,459.5,94.33,478.71,5.81,51.67,811.04,72.96,264.22,25.9,6.78,123.83,887.84,33.0,13.72,78.87,24.39,25.19,8.53,13.51,54.53,138.72,65.57,61.43,42.11,65.57,17.42,144.02,22.09,31.33,24.72,57.9,452.4,258.64,131.79,47.66,258.79,6.21,111.52,80.45,65.5,18.29,27.09,99.19,87.91,28.17,166.25,269.34,722.08,194.54,138.98,126.01,181.79,24.14,52.38,56.04,31.82,9.69,34.39,34.73,41.04,137.24,27.93,257.34,225.51,42.08,132.34,24.9,29.3,50.08,22.79,75.06,79.4,69.68,38.56,6.69,22.63,23.75,31.92
2012-02-01,58.02,14.38,31.95,12.46,19.42,19.79,81.32,9.14,14.16,11.64,7.43,48.37,536.4,41.85,38.27,93.26,7.77,94.78,65.28,207.52,41.25,115.35,252.95,28.03,183.09,89.11,50.04,40.9,275.08,5.34,186.5,123.57,132.66,98.32,122.3,69.61,69.62,73.85,71.58,36.53,17.87,111.62,34.49,51.53,90.82,20.56,58.36,15.39,6.8,88.6,274.17,54.38,31.21,104.73,144.39,276.02,14.56,319.01,96.16,65.64,51.83,79.12,122.41,47.14,31.97,18.43,32.82,40.37,58.61,55.29,321.22,134.77,31.55,63.39,48.79,143.94,131.36,40.51,35.28,50.61,45.23,231.08,902.25,20.37,119.86,93.15,340.06,231.58,76.61,96.74,52.88,209.23,42.08,16.76,39.87,20.15,22.97,1293.97,341.54,51.75,50.55,126.1,135.98,88.6,121.81,384.7,320.28,191.04,119.04,102.9,602.62,42.07,88.67,82.43,22.94,77.12,58.33,162.81,46.95,86.75,53.82,34.17,61.76,304.6,418.85,40.88,115.25,13.95,101.35,84.13,38.97,14.72,27.46,9.16,13.81,2.51,28.49,8.93,6.78,43.12,3.35,6.92,5.88,7.26,6.42,27.76,10.72,10.57,3.73,4.38,15.55,26.32,16.28,6.72,3.37,4.67,11.92,16.46,3.04,11.38,2.72,24.81,9.88,6.95,4.31,12.0,5.66,8.22,29.11,5.49,15.74,3.61,8.73,11.27,8.12,4.77,864.85,787.94,66.67,164.51,71.44,77.73,264.55,130.87,13.11,281.38,130.99,182.47,191.34,5.23,436.77,110.31,54.74,160.77,191.1,379.9,184.21,457.1,92.13,479.67,96.74,50.69,818.7,72.17,260.69,25.73,6.78,121.02,894.74,32.24,92.18,77.97,24.17,24.76,8.39,13.23,54.57,132.9,64.37,60.1,41.54,64.47,17.0,143.09,21.92,30.43,24.46,56.86,450.04,255.99,132.56,46.59,259.09,6.15,105.22,78.65,63.09,17.75,26.61,98.59,85.92,28.15,164.36,269.34,731.8,191.62,140.72,125.56,179.97,23.84,51.45,55.4,31.27,10.37,34.02,33.33,40.86,138.98,28.07,260.2,226.95,20.64,133.38,23.89,29.62,49.58,22.71,74.94,78.8,70.0,38.08,6.56,22.9,23.48,32.25
2012-02-02,59.94,14.61,32.69,12.69,19.53,20.32,83.78,9.22,14.33,11.73,7.58,49.71,546.36,43.18,39.09,95.46,7.87,96.73,66.18,213.11,41.75,116.49,257.04,28.67,184.85,90.76,50.25,41.86,280.23,5.47,189.45,126.24,133.46,96.98,124.1,70.54,70.63,75.79,72.34,37.22,18.16,113.26,35.15,52.81,92.1,3.29,59.52,15.71,6.89,89.97,280.34,55.09,31.84,105.48,147.8,280.02,14.81,324.65,97.44,66.41,52.41,80.88,126.57,47.72,33.16,18.75,33.06,41.67,59.66,56.85,323.32,137.72,31.82,65.03,50.17,148.62,134.69,41.67,36.0,51.95,46.34,235.03,903.55,20.7,119.86,95.27,348.96,237.01,77.87,96.57,53.96,214.47,43.79,17.2,40.13,20.35,23.14,1310.78,343.98,52.71,50.85,127.29,137.29,90.81,124.03,389.78,325.49,196.37,119.81,104.55,602.62,43.06,89.81,84.86,23.19,77.6,59.28,170.79,48.05,87.19,53.95,34.57,63.23,310.67,425.32,41.48,119.64,14.02,103.83,91.1,40.1,15.06,28.1,9.22,14.43,2.54,29.16,9.24,6.93,44.37,3.42,7.01,6.01,7.42,6.47,29.03,11.0,10.89,3.78,4.51,15.77,27.2,16.38,6.93,3.42,4.77,12.2,16.88,3.1,11.41,2.74,25.2,10.12,7.08,4.44,12.24,5.89,8.53,29.53,5.61,16.13,3.68,8.99,11.41,8.29,4.89,890.44,799.83,70.57,170.5,72.57,79.18,269.66,131.86,13.23,290.09,135.54,186.21,194.35,5.28,451.61,112.59,56.97,164.48,195.66,388.89,190.33,457.1,95.03,489.84,98.88,51.94,818.09,73.14,267.98,25.84,6.78,124.27,906.25,32.96,13.13,78.87,24.39,25.53,8.53,13.49,55.18,138.1,65.74,61.66,42.06,66.74,17.38,146.62,22.13,31.33,24.72,57.98,452.96,256.69,134.1,47.99,262.93,6.26,107.8,81.29,66.1,18.27,27.51,100.15,88.01,15.59,166.89,269.34,743.95,192.47,143.96,128.08,181.99,24.41,53.7,56.44,32.08,10.68,34.6,34.6,41.71,143.3,28.51,263.92,230.49,42.62,134.48,24.72,29.91,50.36,23.02,75.74,79.82,71.15,38.54,6.73,23.2,24.09,32.45
2012-02-03,60.18,14.65,33.08,12.69,19.48,20.41,84.51,9.22,14.36,11.67,7.64,50.11,541.76,43.55,39.44,96.51,7.82,97.06,68.08,212.02,41.81,119.09,260.82,29.66,186.8,91.79,50.77,41.98,280.48,5.51,192.75,127.83,138.22,96.64,128.73,71.65,70.99,77.25,73.54,38.1,18.43,113.72,36.55,52.85,93.29,21.17,60.56,15.75,6.97,92.4,292.68,55.82,32.24,105.22,150.4,281.59,14.9,332.39,98.72,70.8,53.78,81.76,126.5,49.54,33.15,18.73,33.95,41.87,60.51,56.56,339.45,143.97,32.0,65.35,50.81,150.34,137.25,42.44,36.27,52.11,46.91,238.31,903.78,20.73,121.16,96.33,360.86,236.74,78.98,98.1,53.42,220.85,44.05,17.2,40.42,20.41,23.32,1312.18,348.85,53.35,51.07,127.02,138.29,92.94,125.56,389.5,327.64,201.29,119.66,106.93,602.62,45.29,91.78,85.02,23.89,79.65,60.33,169.68,48.33,87.99,54.01,35.64,60.97,312.69,424.91,42.97,121.11,14.09,17.89,90.64,40.25,15.17,28.14,9.19,14.43,2.55,29.27,9.22,7.0,44.42,3.45,7.07,6.11,7.47,6.5,29.1,11.04,10.92,3.82,4.59,16.06,27.36,16.83,6.99,3.49,4.77,12.22,16.93,3.11,11.42,2.79,24.99,10.12,7.14,4.44,12.23,5.87,8.57,29.63,5.65,16.18,3.7,9.0,11.41,8.35,4.94,894.25,810.73,70.51,174.34,75.51,79.18,268.67,132.19,13.4,290.39,136.45,188.2,198.12,5.28,451.13,112.87,57.03,165.18,200.53,391.09,189.49,455.39,93.52,492.82,101.79,51.94,819.9,73.2,270.44,4.16,6.78,123.46,908.55,33.18,13.13,79.42,24.5,26.06,8.53,13.52,55.76,137.62,66.86,61.55,42.58,67.11,17.35,155.08,22.44,31.37,24.83,59.33,453.24,257.76,132.48,47.89,266.81,6.3,10.45,81.49,65.82,18.31,27.76,102.24,88.01,29.23,171.07,279.83,743.95,197.82,143.18,131.59,189.94,24.86,58.81,57.16,32.16,10.79,34.93,34.98,41.98,145.4,28.77,264.8,233.31,43.58,132.38,24.88,29.87,51.86,23.77,77.92,81.86,71.73,39.62,6.77,23.5,24.3,32.8
2012-02-06,59.88,14.57,33.15,12.67,19.32,20.08,84.39,9.22,14.4,11.63,7.59,49.87,539.85,43.15,39.27,94.49,7.79,98.03,69.08,213.91,41.64,119.42,261.14,30.33,185.05,90.94,51.09,41.86,280.48,5.46,192.75,126.95,138.22,94.19,128.92,71.4,69.9,77.11,72.89,38.44,18.44,113.17,37.52,52.87,93.58,21.05,62.14,15.69,6.99,92.61,293.46,55.83,31.84,103.82,152.57,288.53,14.9,335.94,101.14,69.63,53.87,81.28,127.35,50.41,32.85,18.69,34.03,39.48,58.72,56.35,350.38,143.62,32.27,65.4,50.65,148.89,136.65,27.49,36.31,52.13,47.35,238.97,913.36,20.53,124.1,96.36,356.36,235.74,79.61,98.94,54.47,223.46,44.14,17.05,40.17,20.45,23.28,1326.18,346.76,53.99,50.59,128.34,141.82,92.23,125.98,392.6,330.09,204.02,120.59,109.43,598.22,45.98,94.23,84.54,24.33,81.22,59.91,169.31,48.05,89.68,53.62,36.82,61.23,318.77,438.24,42.63,124.24,14.01,107.34,91.1,40.19,14.98,28.2,9.15,14.18,2.55,29.27,9.39,7.0,44.99,3.47,7.02,6.17,7.58,6.82,29.08,11.0,10.85,3.84,4.6,16.51,27.08,16.78,7.05,3.47,4.75,12.18,16.94,3.11,11.43,2.82,25.11,10.22,7.07,4.42,12.25,5.86,8.5,30.48,5.63,16.16,3.67,8.91,11.41,8.51,4.95,885.54,793.89,70.89,178.95,75.29,77.86,268.67,130.54,13.41,289.19,136.97,191.71,193.35,5.26,448.73,110.06,57.98,164.72,202.19,395.4,189.37,463.96,92.83,498.29,101.48,51.9,829.77,73.31,270.33,25.61,6.78,124.2,918.22,33.03,13.13,85.08,24.39,25.87,8.53,13.51,55.84,137.28,66.43,61.13,42.63,68.64,17.38,154.3,22.03,31.33,24.78,59.41,460.73,261.47,132.71,47.79,272.65,6.38,108.56,81.77,65.22,17.89,28.05,101.94,88.01,29.64,176.68,282.42,739.9,199.67,143.66,131.23,192.98,25.13,59.85,57.0,32.28,10.7,34.1,34.83,42.25,149.42,28.67,271.8,243.6,44.2,137.1,24.76,30.32,51.72,23.93,77.9,83.32,74.13,19.41,6.74,23.59,24.03,33.36
2012-02-07,58.98,14.46,32.9,12.37,19.14,19.71,83.04,9.11,14.26,11.46,7.38,48.57,526.45,42.72,38.58,91.68,7.74,96.64,67.03,209.12,40.25,116.9,254.52,29.67,182.11,90.76,51.09,40.58,273.97,5.3,190.15,125.56,135.52,23.45,129.4,69.77,67.98,74.44,70.93,37.22,18.19,111.35,36.9,51.79,91.7,20.32,60.54,15.45,6.79,8.71,290.05,55.25,30.99,104.31,152.72,283.07,14.62,329.04,99.71,70.04,52.61,82.24,125.4,49.54,32.37,18.03,33.61,38.42,57.14,55.35,346.63,148.47,31.37,64.62,49.51,146.71,138.44,27.49,36.0,50.99,45.63,231.52,900.9,20.03,122.68,95.74,350.06,232.65,76.77,97.08,52.82,218.11,43.79,16.66,39.6,20.09,22.69,1281.37,341.89,52.45,49.94,125.71,141.46,89.71,124.03,375.95,332.55,198.83,119.6,106.01,587.22,44.68,92.72,81.94,23.67,80.01,58.75,164.85,46.68,89.16,52.2,35.85,60.39,312.02,437.03,45.93,119.43,13.76,102.1,91.85,39.3,14.61,27.82,9.0,13.88,2.51,28.81,9.26,6.78,44.33,3.42,6.74,6.12,7.3,6.55,28.75,10.83,10.69,3.73,4.58,15.95,26.34,16.08,7.1,3.4,4.68,11.8,16.69,3.07,11.29,2.75,25.52,9.99,6.92,4.26,11.97,5.84,8.44,30.25,5.58,15.95,3.63,8.62,11.23,8.26,4.86,872.48,770.1,69.02,174.65,73.48,76.0,264.06,128.23,12.95,286.19,136.32,188.79,188.33,5.21,441.08,108.84,56.78,161.93,197.94,390.91,182.05,449.57,89.24,502.8,99.95,50.3,811.85,70.73,260.57,24.98,6.78,122.21,899.34,31.99,90.98,82.83,24.28,25.1,8.34,13.21,54.45,138.1,65.4,58.21,41.8,67.29,16.75,152.4,21.47,31.33,24.46,57.98,451.43,266.66,129.39,47.02,272.32,6.33,106.84,79.65,64.9,17.93,27.69,98.05,86.67,29.27,172.02,274.86,722.89,196.75,140.6,127.36,197.64,24.35,60.16,55.32,31.8,10.55,33.35,34.24,41.13,147.08,28.01,269.4,240.54,43.4,137.3,24.3,30.24,50.52,23.2,76.7,80.58,73.52,38.82,6.46,22.9,24.81,32.9
2012-02-08,60.24,14.65,33.45,12.86,19.4,20.1,85.13,9.22,14.33,11.63,7.56,50.32,539.47,43.58,39.35,94.23,7.95,104.26,68.98,205.63,41.08,118.52,262.4,30.86,189.15,92.88,51.82,42.02,298.29,5.43,195.11,129.97,138.54,99.12,132.99,71.19,71.26,76.9,72.78,38.24,18.66,114.17,37.56,23.62,93.58,21.23,61.73,16.13,6.97,95.03,300.16,60.77,31.46,105.52,159.02,283.7,14.97,340.54,101.38,71.17,53.48,85.6,133.46,50.85,35.4,18.55,34.9,39.52,59.03,58.16,355.57,150.73,5.91,68.05,52.19,154.22,146.72,27.49,36.87,52.93,47.44,235.46,912.2,20.4,124.2,99.29,366.16,249.02,78.98,98.94,54.71,223.12,46.45,16.99,39.92,20.48,23.18,1333.18,346.06,53.86,50.94,128.47,142.97,92.07,125.56,388.93,333.77,207.03,120.85,108.88,598.22,45.83,95.12,84.21,24.41,82.06,60.23,173.39,47.78,90.57,52.84,36.56,61.48,321.47,443.09,47.48,122.15,14.01,105.29,96.95,40.83,15.02,28.92,9.15,14.22,2.55,29.55,9.4,7.03,46.69,3.54,6.89,6.33,7.76,6.69,29.64,11.52,11.02,3.81,4.65,16.35,26.96,16.55,7.35,3.47,4.78,12.16,17.18,3.13,11.46,2.76,25.97,10.34,7.19,4.43,12.39,5.93,8.57,30.78,5.64,16.88,3.68,8.92,11.43,8.52,4.98,889.35,790.91,71.69,179.87,75.74,77.53,271.15,130.54,13.45,314.11,11.03,193.23,190.33,5.31,456.87,111.31,58.05,164.95,204.16,395.86,188.17,460.19,92.7,510.57,103.01,52.57,827.96,72.37,271.03,25.38,6.78,134.55,917.3,33.11,97.24,85.17,24.67,26.16,8.48,13.6,55.47,151.65,66.68,61.0,43.05,70.42,17.31,156.78,21.9,32.75,24.89,59.81,459.9,269.18,131.48,50.35,277.35,6.49,114.29,83.49,71.65,18.74,29.0,102.54,90.11,29.57,175.42,279.04,738.28,199.96,144.8,130.42,199.71,25.31,61.33,57.0,33.09,10.73,34.14,37.6,42.02,148.22,28.51,276.82,255.54,44.06,139.2,25.63,30.7,52.78,24.27,78.1,83.14,75.47,40.0,6.72,23.54,26.58,33.45
2012-02-09,59.94,14.61,33.29,12.81,19.45,20.04,84.51,9.23,3.45,11.52,7.61,49.99,535.26,43.58,39.4,95.46,7.87,101.24,69.55,206.94,41.25,119.58,266.18,30.63,185.83,92.31,51.93,41.98,292.51,5.46,194.99,132.26,139.97,105.96,130.25,71.42,71.54,77.0,73.21,38.51,18.71,114.45,37.72,53.87,94.37,21.78,62.4,16.07,7.06,98.2,298.98,61.93,31.34,107.74,160.03,287.27,15.06,342.63,101.74,71.37,53.39,84.96,131.83,50.85,34.74,18.55,35.34,40.12,60.61,59.24,358.33,149.86,32.32,67.59,51.4,152.77,143.65,27.49,36.79,52.69,49.56,241.16,923.64,20.56,125.12,99.65,362.96,244.66,80.09,99.62,55.46,224.03,46.02,17.08,40.08,20.45,23.32,1326.18,344.67,54.56,51.42,129.13,142.62,92.86,128.07,386.39,329.79,212.36,120.85,108.82,598.22,46.44,95.48,84.37,24.85,83.57,60.33,171.53,48.33,90.59,52.58,37.58,61.23,323.49,433.4,47.14,122.36,13.9,104.97,95.95,40.8,15.0,28.76,9.08,14.05,2.59,29.45,9.39,6.99,46.75,3.53,6.95,6.42,7.95,6.71,29.62,11.34,10.97,3.88,4.66,16.39,27.4,16.63,7.35,3.57,4.78,12.12,17.03,3.12,11.49,2.8,25.87,10.23,7.14,4.4,12.44,5.97,8.83,30.85,5.69,16.73,3.69,8.92,11.31,8.72,5.01,16.9,801.81,72.76,181.41,75.51,78.76,270.82,131.86,13.38,309.91,138.01,189.96,193.1,5.38,454.95,111.05,57.7,167.96,202.92,398.25,187.57,457.79,92.7,508.65,103.77,52.96,835.01,72.57,270.91,26.07,6.78,135.61,917.3,33.4,96.75,84.39,24.78,27.9,8.53,13.54,55.97,148.44,66.94,59.98,43.82,70.12,17.35,157.0,22.17,32.42,25.05,60.21,463.37,267.28,132.64,49.17,272.54,6.49,112.57,83.05,71.08,19.63,28.74,102.96,89.31,29.82,178.97,282.76,751.24,201.53,145.64,133.12,194.5,25.76,60.71,58.2,32.81,10.65,35.22,37.01,42.02,152.12,28.73,137.51,255.48,44.2,140.96,25.23,30.56,52.72,24.32,77.18,83.54,74.48,39.96,6.72,24.11,26.22,33.33
