Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600058.SS,600060.SS,600062.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600143.SS,600150.SS,600153.SS,600157.SS,600160.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600403.SS,600406.SS,600415.SS,600436.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600582.SS,600583.SS,600585.SS,600588.SS,600597.SS,600598.SS,600600.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600694.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601139.SS,601158.SS,601166.SS,601168.SS,601169.SS,601186.SS,601231.SS,601238.SS,601258.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000024.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000423.SZ,000425.SZ,000528.SZ,000536.SZ,000538.SZ,000562.SZ,000568.SZ,000581.SZ,000596.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000656.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002069.SZ,002081.SZ,002106.SZ,002129.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002269.SZ,002294.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002415.SZ,002422.SZ,002431.SZ,002450.SZ,002456.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ
2013-09-02,62.46,21.79,41.34,10.65,20.07,17.02,123.36,5.52,8.57,4.49,9.65,4.56,53.72,320.17,10.66,114.56,5.28,13.56,57.56,105.85,308.15,20.77,259.98,182.0,286.96,9.14,156.32,84.2,82.98,53.66,361.9,3.68,238.15,90.55,87.22,60.11,75.92,129.78,41.15,63.97,30.32,93.47,27.41,124.91,20.27,67.23,12.01,6.33,164.83,329.96,50.5,29.61,102.5,134.26,411.06,416.63,249.6,72.66,45.11,173.03,68.56,95.84,24.1,21.47,52.01,37.75,70.81,37.43,46.91,364.82,105.63,176.43,111.66,100.52,57.93,46.62,395.98,791.49,22.15,274.1,47.03,256.66,206.42,132.47,129.07,52.13,202.44,34.95,16.4,52.54,69.72,21.39,44.58,34.46,1193.57,340.84,63.06,42.55,92.22,7.53,180.3,133.36,160.01,80.29,172.9,423.36,311.08,99.6,560.82,116.79,70.29,79.67,56.49,71.91,232.97,45.03,54.17,31.81,25.91,30.77,134.75,763.25,54.07,130.51,15.45,8.4,47.92,22.51,16.18,15.21,9.25,12.59,2.57,20.5,11.76,5.62,25.4,2.16,4.53,8.25,5.38,12.37,6.53,35.23,7.04,10.84,5.35,22.17,8.62,12.1,4.43,4.41,19.08,3.0,9.47,2.28,37.7,6.21,4.73,5.91,7.66,11.99,23.98,5.5,11.62,3.61,4.46,10.61,5.22,4.3,68.09,8.0,920.39,990.09,59.61,158.36,28.2,247.07,166.5,234.15,152.18,208.9,199.05,5.93,43.39,316.19,79.43,153.59,25.67,150.32,379.17,104.43,52.28,51.38,1011.11,81.17,554.61,79.24,61.79,137.14,265.43,64.47,12.64,72.51,1304.4,21.01,125.37,39.91,18.79,27.95,9.91,13.92,53.5,96.14,103.84,81.44,61.02,35.09,19.73,93.34,192.95,34.19,159.06,105.53,59.02,280.86,129.27,89.2,26.9,302.18,65.01,44.05,39.26,20.86,121.41,227.86,50.4,46.66,184.74,320.89,695.35,477.59,68.72,29.88,86.36,300.62,50.29,36.54,9.93,57.35,9.73,31.2,158.7,714.19,461.88,18.36,195.83,23.03,122.28,376.86,68.36,350.26,83.91,49.08,41.52,207.1,106.16,74.03,125.84,184.58,6.96,52.36,31.95,40.73,63.55,13.83
2013-09-03,63.17,22.18,40.62,10.7,20.15,17.38,125.82,5.24,8.62,4.51,9.72,4.59,54.2,319.02,10.66,119.52,5.3,13.56,59.82,107.75,320.18,20.94,262.74,186.96,314.99,9.14,159.45,84.77,91.39,53.74,364.35,3.65,239.14,91.9,87.83,59.71,76.01,130.68,41.2,64.41,30.5,94.11,27.55,125.11,21.12,66.22,12.15,6.47,165.88,336.34,49.15,30.44,104.43,136.94,423.4,416.63,251.34,73.34,46.28,175.98,69.6,96.35,24.15,21.45,52.88,38.85,73.75,37.88,48.46,375.49,105.63,180.8,109.19,100.3,58.44,47.95,397.95,790.28,22.32,278.07,47.69,250.86,207.56,129.86,132.12,52.88,213.78,35.92,17.72,52.54,72.18,20.9,48.89,34.78,1194.97,342.93,64.84,43.06,92.53,7.56,183.85,136.08,161.27,80.09,175.55,423.64,315.68,100.64,565.22,118.63,71.27,85.35,57.16,72.65,233.71,45.86,54.19,32.2,25.96,31.1,135.51,771.74,55.26,129.05,15.52,67.51,48.22,22.76,16.17,15.37,9.37,12.75,2.47,20.75,11.9,5.65,25.83,2.15,4.56,8.35,5.9,12.71,6.59,36.91,7.09,11.05,5.47,22.16,8.85,13.3,4.5,4.43,18.91,3.04,9.52,2.24,38.48,6.27,4.67,5.91,7.72,12.13,24.1,5.55,11.63,3.63,4.46,10.69,5.22,4.37,69.36,8.02,959.59,1031.71,64.89,160.51,28.2,252.51,170.12,234.45,158.97,211.24,206.56,6.03,43.87,316.67,79.47,161.77,25.93,152.64,382.29,103.47,52.53,51.28,1019.27,81.33,570.12,79.44,62.8,140.9,267.57,64.64,12.69,73.39,1315.91,21.66,114.05,40.08,18.9,28.77,10.04,13.89,53.58,96.07,104.37,81.53,61.48,35.45,19.8,94.45,194.35,34.42,160.06,105.0,59.81,284.61,130.79,90.67,27.07,308.98,65.87,44.33,39.16,21.48,125.35,227.71,51.25,47.42,182.84,317.96,694.54,485.38,69.74,29.88,89.84,303.13,50.62,36.75,10.06,60.6,9.73,31.25,161.8,730.83,471.81,18.44,198.14,23.01,123.72,393.97,69.0,359.72,86.76,50.88,41.54,206.3,105.3,76.37,127.47,188.9,6.96,55.28,33.24,41.64,63.83,13.77
2013-09-04,63.47,21.89,41.0,10.95,20.07,17.34,126.19,5.69,8.92,4.49,9.75,4.59,53.84,317.1,10.66,118.46,5.3,13.56,58.74,105.61,317.13,20.77,255.43,184.85,319.72,9.14,156.71,84.66,91.81,52.82,366.81,3.66,248.04,92.54,89.95,59.8,75.64,130.14,40.93,64.19,30.67,93.38,27.45,123.03,21.42,66.42,12.19,6.41,158.5,348.03,51.16,29.91,103.77,136.0,421.62,418.09,252.02,77.29,45.25,175.93,69.4,94.89,24.01,20.85,54.65,38.72,73.86,38.1,47.99,375.95,105.81,176.31,110.47,100.95,56.39,48.05,389.84,792.32,22.05,272.68,47.83,253.26,207.7,128.88,131.1,52.88,209.27,36.93,17.41,52.55,71.17,20.9,53.64,35.14,1208.97,340.84,65.57,42.8,92.53,7.71,183.06,135.27,159.85,80.65,172.35,418.84,312.92,99.18,565.22,115.79,70.78,83.89,57.28,72.44,230.93,45.86,53.96,32.78,25.7,30.67,135.51,773.56,57.34,131.77,15.51,67.05,49.58,22.85,15.96,15.43,9.37,12.71,2.5,20.81,11.92,5.62,26.09,2.14,4.51,8.21,6.47,12.74,6.56,36.94,7.08,11.01,5.49,24.1,8.99,13.6,4.41,4.41,18.8,3.04,9.57,2.25,37.71,6.27,4.71,5.91,7.77,12.47,25.54,5.55,11.61,3.63,4.46,10.79,5.22,4.43,69.11,7.93,949.14,1023.79,63.66,160.21,28.2,248.88,167.82,236.25,156.63,208.79,205.9,6.13,42.81,311.4,79.27,162.48,26.05,152.41,385.13,102.51,52.59,51.66,1026.95,82.5,567.7,77.96,62.89,137.77,262.37,64.24,12.81,74.14,1323.73,21.2,113.13,40.35,19.12,28.53,10.04,13.82,53.17,95.01,104.89,84.02,60.88,36.13,19.54,93.63,194.21,34.42,157.82,105.77,59.81,284.19,131.74,89.51,27.13,316.08,65.77,44.61,38.62,21.33,125.78,229.95,51.6,47.77,186.71,312.09,684.82,478.62,68.8,29.88,89.18,300.96,52.04,39.69,10.03,59.56,9.73,32.14,158.36,712.91,462.31,18.23,197.56,22.77,123.19,408.45,69.16,352.8,86.22,50.36,42.38,205.74,102.5,77.3,126.13,200.66,6.89,56.17,33.29,41.57,62.97,13.65
2013-09-05,63.41,21.81,40.44,10.72,19.89,17.24,126.44,6.19,8.89,4.41,9.75,4.52,53.68,313.28,40.09,118.57,5.23,13.56,58.74,104.66,316.96,20.44,259.65,188.35,313.42,9.14,157.49,83.35,90.44,52.02,356.25,3.61,246.65,90.43,88.89,58.93,74.09,127.61,40.82,63.1,29.68,93.74,26.97,122.14,21.48,65.54,12.09,6.33,159.03,348.39,49.36,30.11,101.96,134.69,426.83,412.03,254.79,78.18,44.71,176.22,68.17,94.46,23.67,20.51,54.65,38.66,72.81,37.69,46.91,365.51,105.11,174.19,107.51,97.04,56.9,47.36,390.72,783.81,21.96,267.23,47.03,245.76,202.93,126.42,128.39,52.46,212.01,40.29,17.12,53.01,76.93,20.67,58.87,35.18,1180.97,339.8,62.96,43.38,89.95,7.55,182.93,135.98,163.87,78.25,174.99,411.79,310.16,100.03,558.62,123.7,70.13,82.1,55.83,71.28,227.96,45.03,53.13,32.4,25.35,30.7,134.75,819.61,56.1,129.47,15.54,66.47,48.37,22.42,15.8,15.17,9.49,12.66,2.45,20.74,12.71,5.57,25.64,2.11,4.42,8.19,6.74,12.67,6.46,36.78,6.96,10.96,5.46,24.45,8.82,13.25,4.38,4.4,18.42,3.01,9.54,2.29,38.04,6.19,4.64,5.91,7.75,13.03,25.48,5.56,11.6,3.63,4.46,10.81,5.22,4.47,70.92,8.06,944.78,1026.76,63.11,163.28,28.2,256.14,167.82,232.05,157.33,212.76,207.86,6.0,43.81,307.1,77.93,158.67,25.89,154.04,375.77,100.95,51.52,51.86,1007.76,80.86,565.69,80.09,62.47,137.77,261.61,64.12,12.64,72.39,1305.78,20.94,111.87,40.75,18.84,28.29,9.91,13.65,53.09,93.03,102.96,82.13,60.33,35.66,19.35,91.7,201.03,33.76,156.07,102.63,60.05,285.3,130.62,87.74,26.69,318.15,64.72,43.81,37.96,21.37,122.52,224.27,50.65,49.21,187.5,314.35,691.3,472.46,67.4,29.88,87.26,295.04,51.21,40.12,9.91,59.6,9.73,31.96,166.8,693.39,458.96,18.15,199.81,22.67,123.0,402.95,68.64,360.24,86.64,49.36,42.1,200.54,100.68,76.22,128.72,197.14,6.89,59.44,33.2,42.27,62.87,13.65
2013-09-06,66.05,22.31,42.81,10.7,19.66,17.42,127.17,6.74,8.91,4.38,9.8,4.59,53.76,312.89,40.98,116.25,5.28,13.56,57.04,105.04,327.29,20.49,256.81,188.43,314.05,9.14,157.88,84.2,92.33,52.46,357.6,3.8,256.14,90.66,91.46,61.89,74.27,128.51,41.15,64.84,30.84,95.75,26.99,123.23,21.06,65.54,12.11,6.41,157.24,364.34,49.35,29.83,101.05,138.82,426.32,402.41,251.12,82.46,44.38,171.27,68.36,94.68,23.76,20.81,55.24,38.3,72.38,37.75,46.96,374.09,104.42,175.58,108.59,97.7,57.43,46.99,390.72,783.86,22.05,271.81,47.17,248.66,203.67,130.35,128.73,52.49,212.01,38.99,16.9,52.56,78.85,20.97,64.63,36.18,1211.77,339.45,68.91,43.89,90.19,7.56,180.56,135.32,160.88,84.26,179.73,417.43,312.61,98.99,558.62,122.62,70.59,5.68,57.52,74.23,232.6,44.76,53.18,32.3,25.09,31.08,135.13,814.16,57.53,144.73,15.47,66.73,48.42,22.54,15.88,15.15,9.72,12.75,2.49,20.8,13.12,5.57,25.67,2.12,4.47,8.12,6.69,12.76,6.48,37.46,6.99,11.06,5.46,24.59,9.12,13.35,4.37,4.4,18.44,3.03,9.54,2.52,38.59,6.25,4.65,5.91,7.72,13.36,25.62,5.56,11.55,3.65,4.46,10.65,5.73,4.53,70.42,7.95,11.03,1015.86,63.54,161.74,28.2,265.04,168.48,232.05,152.18,212.06,203.29,5.95,44.36,308.53,78.62,160.41,25.74,158.22,373.85,101.19,51.96,51.41,1042.21,81.09,564.88,79.24,62.61,144.03,264.05,65.04,12.6,72.45,1292.89,20.81,112.43,41.24,18.84,28.0,9.86,13.73,53.09,93.87,103.4,85.65,60.28,35.61,19.59,92.22,201.03,34.62,158.36,103.33,60.29,285.58,131.03,88.12,26.77,315.27,64.63,43.85,39.07,21.17,123.32,223.97,50.7,49.06,182.37,315.02,676.72,475.63,68.14,29.88,88.82,297.09,51.67,40.22,10.02,58.56,9.73,32.1,168.82,695.63,456.26,18.39,204.13,22.33,122.95,401.99,68.12,357.64,86.82,49.2,41.88,199.5,101.06,75.41,129.68,198.14,6.93,58.55,36.52,41.31,61.31,13.74
2013-09-09,71.81,22.44,42.27,10.82,19.97,18.54,136.76,7.34,9.07,4.46,9.98,4.76,56.92,319.4,43.66,120.78,5.38,13.56,57.5,104.09,329.16,20.99,253.56,185.17,315.62,9.14,159.64,86.43,94.33,54.7,365.95,4.07,260.69,92.9,93.58,63.73,77.01,131.04,41.43,66.47,31.31,99.12,27.41,124.52,21.73,65.85,12.51,6.56,159.77,363.98,49.91,31.04,101.47,140.05,422.51,409.94,248.3,83.22,44.21,177.79,69.86,90.6,24.34,21.75,57.4,39.58,74.6,38.29,48.46,380.59,105.63,174.87,110.08,102.37,57.93,48.26,384.15,786.97,22.29,270.51,48.12,252.06,208.1,130.51,130.42,53.69,206.4,39.0,17.35,53.32,78.14,21.13,70.95,36.09,1222.98,348.5,66.26,44.21,91.05,7.61,178.85,137.34,157.09,92.72,180.28,14.77,315.68,101.68,571.82,124.31,71.09,5.68,59.39,75.7,251.16,45.58,54.09,32.78,25.7,32.02,135.89,820.82,58.06,150.58,15.65,67.31,49.28,22.94,16.57,15.43,9.66,13.56,2.57,21.22,12.93,5.76,26.22,2.17,4.61,8.28,7.34,12.91,6.63,41.15,7.11,11.74,5.61,24.52,9.38,13.48,4.49,4.55,18.55,3.25,9.7,2.77,38.59,6.35,4.7,5.91,7.87,13.17,25.7,5.81,11.74,3.83,4.46,10.75,5.87,4.9,77.41,8.07,1040.61,1054.51,64.4,161.9,28.2,277.58,173.09,237.15,153.82,210.07,210.47,6.05,43.65,316.19,80.66,156.51,26.34,161.7,378.53,103.59,53.79,49.64,1030.31,84.69,569.72,79.86,63.19,147.16,274.59,65.56,12.81,74.82,1306.7,21.45,116.37,42.45,19.12,28.87,9.95,14.11,53.5,99.18,105.68,94.23,62.77,36.34,20.52,93.48,203.12,34.97,160.81,106.58,61.17,288.49,132.07,89.9,27.36,324.51,65.58,45.41,42.33,9.59,123.38,228.9,51.6,47.38,185.92,315.93,688.87,461.43,69.86,29.88,89.06,303.24,52.07,39.43,10.73,63.05,9.73,32.32,168.12,706.67,462.2,18.62,198.54,22.55,123.77,404.26,68.72,349.63,89.61,50.48,42.46,202.38,101.54,77.1,128.29,191.78,7.19,57.53,37.62,40.54,60.17,14.32
2013-09-10,77.03,22.75,43.97,11.07,20.31,18.68,136.98,7.51,9.09,4.62,10.05,5.01,61.74,328.59,43.86,122.78,5.45,13.56,58.69,105.33,334.24,21.55,246.98,183.63,321.61,9.14,164.14,88.08,94.43,56.26,373.07,4.47,260.69,95.07,94.04,68.62,77.47,134.48,41.87,66.36,34.2,100.22,28.29,128.27,21.79,65.8,12.79,6.96,157.98,370.72,50.29,31.11,105.28,141.21,410.93,406.8,243.78,80.96,43.17,180.88,71.22,91.98,24.64,21.97,56.98,39.94,75.33,38.92,48.08,391.95,106.33,171.87,108.69,103.89,57.55,48.53,379.11,790.09,22.88,262.65,49.15,248.66,209.64,133.46,136.87,54.35,206.54,38.36,17.61,53.54,81.65,21.98,77.89,36.99,1273.39,348.85,70.43,44.27,91.05,7.85,179.25,138.49,165.06,92.52,177.64,14.77,319.97,101.86,589.42,120.86,71.24,5.68,61.56,80.96,259.32,46.4,55.15,34.25,25.96,32.6,139.29,836.38,56.72,166.68,15.68,69.38,50.13,23.37,17.18,15.83,9.89,13.45,2.68,21.59,12.81,5.86,26.86,2.38,4.8,8.42,7.81,13.27,6.72,40.69,7.25,11.73,5.74,23.51,9.24,14.0,4.58,4.64,19.46,3.21,9.83,3.04,38.03,6.56,4.73,5.91,8.04,13.16,25.42,5.74,11.96,3.82,4.46,10.87,5.87,4.85,81.69,8.15,1067.62,1068.38,64.77,163.43,28.2,277.25,175.73,240.16,155.23,206.91,215.04,6.13,42.19,325.76,82.5,156.08,26.82,163.09,377.33,108.87,55.17,48.51,1023.11,89.93,570.92,84.32,63.28,147.47,280.55,64.87,13.13,77.25,1339.38,21.57,117.84,43.96,19.34,29.31,10.14,14.44,53.5,101.38,108.06,95.26,64.98,36.6,21.03,94.45,204.37,34.31,163.3,108.78,61.4,290.99,132.82,91.68,27.87,322.07,66.73,46.53,41.95,21.91,119.55,232.94,53.25,47.6,187.42,312.43,754.48,441.75,69.23,29.88,89.6,298.34,51.64,39.82,10.66,62.89,9.73,32.1,164.74,696.75,449.35,18.92,202.05,22.69,124.44,400.2,71.8,352.86,86.16,50.8,42.4,200.3,99.72,77.68,125.17,188.62,7.3,58.19,37.92,39.62,61.41,14.62
2013-09-11,76.25,22.85,44.04,11.28,20.62,18.68,136.25,7.61,9.02,4.72,10.12,4.98,62.26,358.44,43.82,126.58,5.53,13.56,59.82,105.19,334.41,22.16,249.26,183.3,314.68,9.14,159.25,88.42,100.0,55.66,382.03,4.3,245.86,96.6,92.98,69.74,76.46,137.19,42.76,68.21,34.37,102.68,28.59,126.79,22.03,66.11,13.03,6.99,154.92,10.35,51.55,31.74,102.02,135.71,415.64,411.19,252.33,75.08,42.73,180.21,72.39,98.17,25.06,21.61,53.86,40.06,76.7,39.59,9.67,396.82,108.06,172.57,107.41,104.1,54.35,48.58,369.26,794.51,22.98,265.37,51.05,245.76,213.06,135.42,137.55,55.85,201.48,36.78,18.33,53.07,76.76,21.68,85.56,36.63,1232.78,348.5,68.74,44.72,90.5,7.77,183.59,146.2,164.66,90.12,168.59,14.77,319.97,99.05,591.62,114.56,72.97,5.68,61.02,81.91,253.76,47.5,56.14,34.73,27.18,32.35,137.02,817.79,54.04,159.99,15.8,72.43,51.48,24.35,17.09,15.95,9.92,13.45,2.67,21.67,12.35,5.86,26.91,2.62,4.86,8.86,7.55,13.18,6.67,40.37,7.32,11.73,5.74,21.18,9.31,13.8,4.66,4.82,19.22,3.2,9.89,3.34,36.84,6.67,4.83,5.91,8.75,13.27,26.28,5.7,12.14,3.79,8.11,11.11,6.15,4.85,77.31,8.17,1089.39,1083.24,65.81,166.81,28.2,273.62,175.4,242.56,158.27,196.38,217.0,6.38,40.48,347.29,85.42,152.37,27.86,162.16,384.4,114.75,57.75,48.51,989.91,88.92,584.42,84.42,64.01,147.79,278.1,66.42,13.54,77.57,1343.53,21.45,119.32,41.96,19.89,29.5,10.55,14.53,54.4,99.18,110.17,91.57,64.47,37.27,20.91,98.64,185.57,34.81,160.21,109.88,61.25,294.88,135.35,92.68,29.61,322.81,67.59,47.41,43.31,22.22,117.95,231.89,53.5,45.98,184.74,305.43,746.38,440.47,68.95,29.88,88.7,298.0,50.62,39.24,10.66,63.68,9.73,32.23,151.11,677.39,404.74,19.08,198.54,22.79,127.03,391.58,71.12,341.52,87.03,51.8,43.26,193.26,101.7,77.49,118.21,179.42,7.22,56.78,41.71,39.36,60.57,14.43
2013-09-12,82.13,22.67,44.24,11.14,20.65,19.35,139.2,7.4,8.96,4.73,10.18,4.98,63.84,348.49,44.94,125.63,5.58,13.56,59.2,105.95,322.55,22.16,247.31,184.69,316.25,9.14,155.54,88.14,97.17,56.74,373.19,4.3,245.66,95.13,91.46,68.05,75.19,134.66,42.81,67.78,34.29,105.78,28.45,130.25,22.82,65.75,12.97,6.96,156.82,10.35,49.61,31.49,100.09,136.65,418.94,412.45,245.03,75.44,42.56,174.79,71.48,97.01,24.66,22.17,53.3,40.79,75.86,39.14,9.67,381.98,118.3,172.75,105.53,101.17,54.91,48.37,372.98,790.6,22.82,262.9,50.24,240.46,213.26,131.49,136.03,55.19,202.03,38.05,18.65,52.73,78.22,21.75,93.98,36.58,1235.58,350.59,67.72,44.91,91.59,8.07,188.72,149.57,167.27,94.61,163.57,459.2,319.97,104.79,591.62,115.63,72.6,5.68,63.25,89.59,263.78,47.5,57.96,35.12,26.77,32.96,132.86,803.25,55.63,161.87,15.84,72.17,50.93,24.07,17.44,15.83,9.94,13.87,2.66,21.59,12.54,5.99,26.67,2.88,4.84,8.83,7.5,13.25,6.83,41.6,7.27,12.06,5.78,21.2,9.1,13.8,4.65,4.84,18.84,3.3,9.93,3.67,37.1,6.66,4.79,5.91,8.57,13.57,26.28,5.79,11.99,3.85,8.9,11.11,6.02,4.97,80.33,8.07,1157.34,1082.25,64.09,164.66,28.2,271.64,174.08,240.46,159.2,199.54,218.96,6.3,40.49,339.63,83.92,152.6,27.39,161.7,382.01,111.63,56.43,49.0,994.32,87.74,582.0,84.39,63.73,145.28,286.05,66.19,13.41,76.44,1359.64,22.33,120.02,42.89,19.72,29.69,10.46,14.96,54.32,100.09,13.89,90.88,65.9,37.17,21.38,97.34,169.56,34.38,154.77,107.03,61.4,292.52,136.26,95.23,28.97,318.15,66.63,47.41,41.48,21.82,117.84,227.26,54.05,45.9,184.5,305.55,785.26,434.83,68.97,29.88,89.66,292.65,50.38,38.92,11.07,62.51,9.73,33.71,154.58,682.03,395.46,19.35,195.26,22.79,126.55,394.45,72.96,335.8,84.15,50.6,43.44,191.1,101.84,76.8,118.78,183.34,7.37,56.33,40.51,39.18,60.45,14.57
2013-09-13,80.09,22.62,42.94,11.07,20.39,19.27,134.28,7.23,8.9,4.64,10.08,5.04,62.47,339.68,44.59,125.42,5.51,13.56,60.49,106.75,325.09,22.05,250.64,184.69,326.01,9.14,157.69,89.97,96.85,56.14,381.18,4.59,243.88,93.54,91.77,66.39,75.19,131.22,42.31,66.47,33.12,104.78,28.23,129.75,24.22,66.4,12.77,7.07,155.13,10.35,50.07,31.46,102.32,135.71,419.71,415.37,243.51,75.36,42.94,174.69,69.99,97.81,24.36,21.73,53.02,40.25,75.23,38.48,9.67,381.05,119.68,174.8,104.24,101.39,55.36,47.79,380.87,791.95,23.08,270.39,49.0,236.86,215.14,131.98,133.48,53.69,208.45,39.33,18.57,52.69,80.3,21.62,103.23,35.68,1242.58,346.06,65.4,44.53,93.63,7.91,13.32,148.46,167.03,95.37,166.5,467.94,316.29,105.22,580.62,116.32,74.04,5.68,62.71,89.38,259.7,46.95,58.14,34.34,25.96,32.8,133.24,831.13,54.63,153.93,15.73,71.13,49.73,23.52,17.18,15.57,9.84,13.68,2.58,21.21,12.75,6.01,26.12,2.62,4.85,8.7,7.2,13.36,6.73,40.31,7.27,11.95,5.7,21.3,8.91,13.8,4.61,4.75,18.77,3.27,9.89,3.37,37.35,6.61,4.7,5.91,8.38,13.54,26.98,5.73,11.93,3.81,9.76,11.05,5.89,4.87,86.96,7.96,1134.69,1074.33,63.42,162.82,28.2,293.9,177.05,236.55,169.97,200.01,217.0,6.28,41.14,332.94,82.12,153.73,26.94,159.84,383.75,108.03,55.04,49.85,1015.14,84.93,596.71,84.16,64.96,145.6,280.55,64.24,13.17,75.38,26.95,21.89,117.91,41.78,19.5,29.55,10.37,15.02,54.49,98.12,13.89,88.56,65.11,37.27,21.1,97.23,174.99,34.09,156.42,108.54,63.0,295.57,137.84,94.69,28.3,329.9,64.72,46.25,41.13,21.79,121.72,226.06,52.7,46.34,187.66,307.69,789.31,447.66,68.24,29.88,90.26,292.76,50.93,39.54,11.02,62.6,9.73,33.44,154.11,694.67,413.71,20.48,198.42,22.57,127.92,396.37,80.04,341.73,83.34,50.72,43.46,195.5,102.82,74.99,124.3,183.62,7.25,58.0,40.52,39.88,64.04,14.36
